Project,Function,CYCLE,LATENCY,BRAM,DSP,FF,LUT,BRAM_Utilization,LUT_Utilization,FF_Utilization,DSP_Utilization
ATTN_config_64_64_2_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_4_4,Overall,400784,4.008 ms,207,620,1004169,795604,11.348684210526317,290.28,183.18903239929946,24.6
ATTN_config_64_64_2_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_4_8,Overall,375184,3.752 ms,319,1084,1009987,810686,17.489035087719298,295.78,184.25040134267368,43.02
ATTN_config_64_64_2_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_8_2,Overall,389142,3.891 ms,187,516,1005349,792640,10.25219298245614,289.2,183.40429801517806,20.48
ATTN_config_64_64_2_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_8_4,Overall,383360,3.834 ms,251,780,1008454,800773,13.760964912280702,292.17,183.97073847051954,30.95
ATTN_config_64_64_2_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_8_8,Overall,357760,3.578 ms,379,1308,1015340,817725,20.778508771929825,298.35,185.22694103911266,51.9
ATTN_config_64_64_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__2_2_2,Overall,537311,5.373 ms,117,180,996360,781073,6.4144736842105265,284.98,181.76444833625217,7.14
ATTN_config_64_64_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__2_2_4,Overall,527177,5.272 ms,117,252,996607,783501,6.4144736842105265,285.87,181.80950817279626,10.0
ATTN_config_64_64_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__2_2_8,Overall,497481,4.975 ms,149,396,997661,788801,8.168859649122808,287.8,182.00178779918272,15.71
ATTN_config_64_64_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__2_4_2,Overall,474815,4.748 ms,127,244,999362,783134,6.962719298245614,285.73,182.31209865732635,9.68
ATTN_config_64_64_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__2_4_4,Overall,464681,4.647 ms,135,332,999891,786002,7.401315789473683,286.78,182.40860332749563,13.17
ATTN_config_64_64_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__2_4_8,Overall,434985,4.350 ms,175,508,1001495,792186,9.594298245614036,289.03,182.70121862230008,20.16
ATTN_config_64_64_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__2_8_2,Overall,453815,4.538 ms,163,372,1003103,787403,8.93640350877193,287.29,182.99456363105662,14.76
ATTN_config_64_64_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__2_8_4,Overall,443681,4.437 ms,179,492,1004176,791171,9.81359649122807,288.66,183.1903093987157,19.52
ATTN_config_64_64_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__2_8_8,Overall,413473,4.135 ms,235,732,1006847,799236,12.883771929824562,291.61,183.67757589025103,29.05
ATTN_config_64_64_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_2_2,Overall,475871,4.759 ms,117,228,996984,782619,6.4144736842105265,285.54,181.8782837127846,9.05
ATTN_config_64_64_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_2_4,Overall,465737,4.657 ms,141,348,997851,786511,7.730263157894737,286.96,182.03644921190894,13.81
ATTN_config_64_64_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_2_8,Overall,436041,4.360 ms,197,588,1000141,794735,10.800438596491228,289.96,182.4542104495038,23.33
ATTN_config_64_64_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_4_2,Overall,413375,4.134 ms,127,292,999986,784680,6.962719298245614,286.3,182.4259340338587,11.59
ATTN_config_64_64_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_4_4,Overall,403241,4.032 ms,159,428,1001135,789012,8.717105263157894,287.88,182.6355443666083,16.98
ATTN_config_64_64_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_4_8,Overall,373545,3.735 ms,223,700,1003975,798120,12.225877192982457,291.2,183.15364127262112,27.78
ATTN_config_64_64_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_8_2,Overall,392375,3.924 ms,163,420,1003727,788949,8.93640350877193,287.85,183.10839900758901,16.67
ATTN_config_64_64_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_8_4,Overall,382241,3.822 ms,203,588,1005420,794181,11.12938596491228,289.76,183.4172504378284,23.33
ATTN_config_64_64_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_8_8,Overall,352033,3.520 ms,283,924,1009327,805170,15.515350877192983,293.77,184.1299985405721,36.67
ATTN_config_64_64_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_2_2,Overall,447199,4.472 ms,141,324,998510,785765,7.730263157894737,286.69,182.15666958552248,12.86
ATTN_config_64_64_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_2_4,Overall,437065,4.371 ms,189,540,1000867,792639,10.361842105263158,289.2,182.58665353181553,21.43
ATTN_config_64_64_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_2_8,Overall,407369,4.074 ms,293,972,1006137,806819,16.063596491228072,294.37,183.5480516637478,38.57
ATTN_config_64_64_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_4_2,Overall,384703,3.847 ms,151,388,1001512,787826,8.278508771929824,287.44,182.70431990659662,15.4
ATTN_config_64_64_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_4_4,Overall,374569,3.746 ms,207,620,1004151,795140,11.348684210526317,290.11,183.1857486865149,24.6
ATTN_config_64_64_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_4_8,Overall,344873,3.449 ms,319,1084,1009971,810204,17.489035087719298,295.61,184.24748248686515,43.02
ATTN_config_64_64_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_8_2,Overall,363703,3.637 ms,187,516,1005253,792095,10.25219298245614,289.0,183.3867848803269,20.48
ATTN_config_64_64_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_8_4,Overall,353569,3.536 ms,251,780,1008436,800309,13.760964912280702,292.0,183.96745475773497,30.95
ATTN_config_64_64_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_8_8,Overall,323361,3.234 ms,379,1308,1015323,817254,20.778508771929825,298.18,185.2238397548161,51.9
ATTN_config_64_96_3_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__2_2_2,Overall,957576,9.576 ms,240,182,435446,357737,13.157894736842104,130.52,79.43775539988324,7.22
ATTN_config_64_96_3_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__2_2_4,Overall,948850,9.489 ms,240,254,435646,360261,13.157894736842104,131.44,79.47424109748978,10.08
ATTN_config_64_96_3_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__2_2_8,Overall,910450,9.104 ms,240,398,436719,365913,13.157894736842104,133.51,79.66998686514886,15.79
ATTN_config_64_96_3_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__2_4_2,Overall,862248,8.622 ms,250,246,438462,359800,13.706140350877194,131.28,79.98795971978984,9.76
ATTN_config_64_96_3_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__2_4_4,Overall,853522,8.535 ms,250,334,438939,362760,13.706140350877194,132.36,80.07497810858143,13.25
ATTN_config_64_96_3_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__2_4_8,Overall,815122,8.151 ms,266,510,440574,369312,14.583333333333334,134.75,80.37324868651488,20.24
ATTN_config_64_96_3_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__2_8_2,Overall,836112,8.361 ms,278,374,442197,364067,15.241228070175438,132.83,80.66933012259194,14.84
ATTN_config_64_96_3_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__2_8_4,Overall,827386,8.274 ms,294,494,443235,367935,16.11842105263158,134.24,80.85869089316988,19.6
ATTN_config_64_96_3_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__2_8_8,Overall,788986,7.890 ms,326,734,445954,376301,17.87280701754386,137.3,81.35471395213077,29.13
ATTN_config_64_96_3_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_2_2,Overall,816264,8.163 ms,240,230,436101,359296,13.157894736842104,131.09,79.55724605954467,9.13
ATTN_config_64_96_3_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_2_4,Overall,807538,8.075 ms,240,350,436888,363249,13.157894736842104,132.53,79.70081727962639,13.89
ATTN_config_64_96_3_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_2_8,Overall,769138,7.691 ms,240,590,439223,371829,13.157894736842104,135.66,80.12678779918272,23.41
ATTN_config_64_96_3_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_4_2,Overall,720936,7.209 ms,250,294,439106,361359,13.706140350877194,131.84,80.10544366608289,11.67
ATTN_config_64_96_3_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_4_4,Overall,712210,7.122 ms,250,430,440181,365748,13.706140350877194,133.45,80.30155429071803,17.06
ATTN_config_64_96_3_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_4_8,Overall,673810,6.738 ms,266,702,443078,375228,14.583333333333334,136.9,80.83004962054875,27.86
ATTN_config_64_96_3_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_8_2,Overall,694800,6.948 ms,278,422,442850,365626,15.241228070175438,133.4,80.78845592527729,16.75
ATTN_config_64_96_3_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_8_4,Overall,686074,6.861 ms,294,590,444477,370923,16.11842105263158,135.33,81.08526707530648,23.41
ATTN_config_64_96_3_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_8_8,Overall,647674,6.477 ms,326,926,448458,382217,17.87280701754386,139.45,81.81151488616463,36.75
ATTN_config_64_96_3_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_2_2,Overall,748680,7.487 ms,240,326,437633,362444,13.157894736842104,132.24,79.83672650321074,12.94
ATTN_config_64_96_3_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_2_4,Overall,739954,7.400 ms,240,542,439924,369387,13.157894736842104,134.77,80.25467016929365,21.51
ATTN_config_64_96_3_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_2_8,Overall,701554,7.016 ms,336,974,445202,383886,18.421052631578945,140.06,81.21752772913018,38.65
ATTN_config_64_96_3_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_4_2,Overall,653352,6.534 ms,250,390,440638,364507,13.706140350877194,132.99,80.38492410974898,15.48
ATTN_config_64_96_3_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_4_4,Overall,644626,6.446 ms,250,622,443217,371886,13.706140350877194,135.69,80.85540718038528,24.68
ATTN_config_64_96_3_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_4_8,Overall,606226,6.062 ms,362,1086,449058,387285,19.846491228070175,141.3,81.92097197898424,43.1
ATTN_config_64_96_3_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_8_2,Overall,627216,6.272 ms,278,518,444382,368774,15.241228070175438,134.55,81.06793636894338,20.56
ATTN_config_64_96_3_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_8_4,Overall,618490,6.185 ms,294,782,447513,377061,16.11842105263158,137.57,81.63911996497373,31.03
ATTN_config_64_96_3_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_8_8,Overall,580090,5.801 ms,422,1310,454439,394274,23.135964912280702,143.85,82.90261967308815,51.98
ATTN_config_64_96_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__2_2_2,Overall,607967,6.080 ms,185,180,996381,781314,10.142543859649123,285.07,181.76827933450087,7.14
ATTN_config_64_96_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__2_2_4,Overall,601929,6.019 ms,197,252,997117,784896,10.800438596491228,286.37,181.90254670169296,10.0
ATTN_config_64_96_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__2_2_8,Overall,572233,5.722 ms,205,396,998677,791880,11.239035087719298,288.92,182.18713514302394,15.71
ATTN_config_64_96_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__2_4_2,Overall,545471,5.455 ms,195,244,999383,783375,10.69078947368421,285.82,182.31592965557502,9.68
ATTN_config_64_96_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__2_4_4,Overall,539433,5.394 ms,215,332,1000401,787397,11.787280701754387,287.29,182.5016418563923,13.17
ATTN_config_64_96_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__2_4_8,Overall,509737,5.097 ms,231,508,1002511,795265,12.664473684210526,290.16,182.8865659661413,20.16
ATTN_config_64_96_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__2_8_2,Overall,524471,5.245 ms,231,372,1003129,787644,12.664473684210526,287.38,182.99930677174547,14.76
ATTN_config_64_96_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__2_8_4,Overall,518433,5.184 ms,259,492,1004686,792566,14.199561403508772,289.17,183.2833479276124,19.52
ATTN_config_64_96_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__2_8_8,Overall,488225,4.882 ms,291,732,1007863,802315,15.953947368421053,292.73,183.86292323409222,29.05
ATTN_config_64_96_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_2_2,Overall,513759,5.138 ms,185,228,996999,782673,10.142543859649123,285.56,181.88102014010508,9.05
ATTN_config_64_96_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_2_4,Overall,503625,5.036 ms,197,348,997905,786209,10.800438596491228,286.85,182.0463003502627,13.81
ATTN_config_64_96_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_2_8,Overall,473929,4.739 ms,205,588,1001021,798221,11.239035087719298,291.24,182.61474751897256,23.33
ATTN_config_64_96_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_4_2,Overall,451263,4.513 ms,195,292,1000001,784734,10.69078947368421,286.32,182.42867046117922,11.59
ATTN_config_64_96_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_4_4,Overall,441129,4.411 ms,215,428,1001189,788710,11.787280701754387,287.77,182.64539550496207,16.98
ATTN_config_64_96_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_4_8,Overall,411433,4.114 ms,231,700,1004855,801606,12.664473684210526,292.47,183.3141783420899,27.78
ATTN_config_64_96_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_8_2,Overall,430263,4.303 ms,231,420,1003747,789003,12.664473684210526,287.87,183.11204757734967,16.67
ATTN_config_64_96_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_8_4,Overall,420129,4.201 ms,259,588,1005474,793879,14.199561403508772,289.65,183.42710157618214,23.33
ATTN_config_64_96_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_8_8,Overall,389921,3.899 ms,291,924,1010207,808656,15.953947368421053,295.04,184.29053561004088,36.67
ATTN_config_64_96_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_2_2,Overall,468703,4.687 ms,197,324,998511,785536,10.800438596491228,286.61,182.1568520140105,12.86
ATTN_config_64_96_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_2_4,Overall,458569,4.586 ms,197,540,1000911,791344,10.800438596491228,288.73,182.59468038528897,21.43
ATTN_config_64_96_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_2_8,Overall,428873,4.289 ms,205,972,1006205,803594,11.239035087719298,293.2,183.56045680093402,38.57
ATTN_config_64_96_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_4_2,Overall,406207,4.062 ms,207,388,1001513,787597,11.348684210526317,287.36,182.70450233508464,15.4
ATTN_config_64_96_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_4_4,Overall,396073,3.961 ms,215,620,1004195,793845,11.787280701754387,289.64,183.19377553998834,24.6
ATTN_config_64_96_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_4_8,Overall,366377,3.664 ms,231,1084,1010039,806979,12.664473684210526,294.43,184.25988762405137,43.02
ATTN_config_64_96_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_8_2,Overall,385207,3.852 ms,243,516,1005259,791866,13.322368421052634,288.92,183.3878794512551,20.48
ATTN_config_64_96_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_8_4,Overall,375073,3.751 ms,259,780,1008480,799014,14.199561403508772,291.53,183.9754816112084,30.95
ATTN_config_64_96_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_8_8,Overall,344865,3.449 ms,291,1308,1015391,814029,15.953947368421053,297.0,185.23624489200233,51.9
ATTN_config_64_128_4_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__2_2_2,Overall,1409549,14.095 ms,244,172,435433,357045,13.37719298245614,130.27,79.43538382953882,6.83
ATTN_config_64_128_4_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__2_2_4,Overall,1397879,13.979 ms,244,244,435619,359388,13.37719298245614,131.13,79.4693155283129,9.68
ATTN_config_64_128_4_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__2_2_8,Overall,1346679,13.467 ms,244,388,436694,364697,13.37719298245614,133.06,79.66542615294804,15.4
ATTN_config_64_128_4_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__2_4_2,Overall,1282445,12.824 ms,254,236,438439,359106,13.925438596491228,131.02,79.98376386456509,9.37
ATTN_config_64_128_4_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__2_4_4,Overall,1270775,12.708 ms,254,324,438913,361889,13.925438596491228,132.04,80.07023496789259,12.86
ATTN_config_64_128_4_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__2_4_8,Overall,1219575,12.196 ms,270,500,440550,368082,14.802631578947366,134.3,80.3688704028021,19.84
ATTN_config_64_128_4_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__2_8_2,Overall,1247597,12.476 ms,282,364,442184,363375,15.460526315789474,132.58,80.66695855224751,14.44
ATTN_config_64_128_4_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__2_8_4,Overall,1235927,12.359 ms,298,484,443210,367058,16.337719298245617,133.92,80.85413018096907,19.21
ATTN_config_64_128_4_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__2_8_8,Overall,1184727,11.847 ms,330,724,445931,375121,18.092105263157894,136.87,81.35051809690601,28.73
ATTN_config_64_128_4_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_2_2,Overall,1155597,11.556 ms,244,220,436063,358591,13.37719298245614,130.83,79.55031377699942,8.73
ATTN_config_64_128_4_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_2_4,Overall,1143927,11.439 ms,244,340,436875,362398,13.37719298245614,132.22,79.69844570928196,13.49
ATTN_config_64_128_4_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_2_8,Overall,1092727,10.927 ms,244,580,439198,370631,13.37719298245614,135.23,80.1222270869819,23.02
ATTN_config_64_128_4_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_4_2,Overall,1028493,10.285 ms,254,284,439069,360652,13.925438596491228,131.59,80.09869381202569,11.27
ATTN_config_64_128_4_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_4_4,Overall,1016823,10.168 ms,254,420,440169,364899,13.925438596491228,133.14,80.29936514886164,16.67
ATTN_config_64_128_4_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_4_8,Overall,965623,9.656 ms,270,692,443054,374016,14.802631578947366,136.46,80.82567133683595,27.46
ATTN_config_64_128_4_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_8_2,Overall,993645,9.936 ms,282,412,442814,364921,15.460526315789474,133.14,80.78188849970812,16.35
ATTN_config_64_128_4_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_8_4,Overall,981975,9.820 ms,298,580,444466,370068,16.337719298245617,135.02,81.08326036193813,23.02
ATTN_config_64_128_4_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_8_8,Overall,930775,9.308 ms,330,916,448435,381055,18.092105263157894,139.03,81.80731903093988,36.35
ATTN_config_64_128_4_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_2_2,Overall,1032717,10.327 ms,244,316,437595,361737,13.37719298245614,131.98,79.82979422066549,12.54
ATTN_config_64_128_4_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_2_4,Overall,1021047,10.210 ms,244,532,439897,368526,13.37719298245614,134.46,80.24974460011676,21.11
ATTN_config_64_128_4_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_2_8,Overall,969847,9.698 ms,340,964,445200,382715,18.640350877192983,139.64,81.21716287215412,38.25
ATTN_config_64_128_4_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_4_2,Overall,905613,9.056 ms,254,380,440601,363798,13.925438596491228,132.73,80.37817425569177,15.08
ATTN_config_64_128_4_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_4_4,Overall,893943,8.939 ms,254,612,443191,371027,13.925438596491228,135.37,80.85066403969644,24.29
ATTN_config_64_128_4_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_4_8,Overall,842743,8.427 ms,366,1076,449056,386100,20.065789473684212,140.87,81.92060712200816,42.7
ATTN_config_64_128_4_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_8_2,Overall,870765,8.708 ms,282,508,444346,368067,15.460526315789474,134.29,81.0613689433742,20.16
ATTN_config_64_128_4_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_8_4,Overall,859095,8.591 ms,298,772,447488,376196,16.337719298245617,137.26,81.6345592527729,30.63
ATTN_config_64_128_4_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_8_8,Overall,807895,8.079 ms,426,1300,454437,393139,23.355263157894736,143.44,82.90225481611209,51.59
ATTN_config_64_128_2_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__2_2_2,Overall,1363715,13.637 ms,244,172,435430,356663,13.37719298245614,130.13,79.43483654407473,6.83
