design,domain,tool,flow,datatype,bram,dsp,ff,lut,bram_avail,dsp_avail,ff_avail,lut_avail,bram_util,dsp_util,ff_util,lut_util,cycles,latency_ns,ii,target_clock_ns,achieved_clock_ns,fmax_mhz,power_w,power_dyn_w,power_static_w,timing_met,throughput,notes
ATTN_config_16_128_16_16_4_rms_norm_False_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",52,72,20442,23791,1824,2520,548160,274080,2.8509,2.8571,3.7292,8.6803,595543,5955430.0,595544,10.0,6.224,160.668,1.172,0.549,0.623,True,167.9139877389206,
ATTN_config_16_128_16_16_4_rms_norm_True_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",52,74,20504,23853,1824,2520,548160,274080,2.8509,2.9365,3.7405,8.7029,636248,6362480.0,636249,10.0,6.924,144.425,1.181,0.557,0.623,True,157.171417434711,
ATTN_config_16_128_16_32_1_layer_norm_False_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",64,67,22667,25711,1824,2520,548160,274080,3.5088,2.6587,4.1351,9.3808,1153675,11536750.0,1153676,10.0,6.991,143.041,1.176,0.552,0.623,True,86.67952412941253,
ATTN_config_16_128_16_32_1_layer_norm_True_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",66,69,23307,26065,1824,2520,548160,274080,3.6184,2.7381,4.2519,9.51,1267852,12678520.0,1267853,10.0,7.106,140.726,1.181,0.557,0.623,True,78.87355937443803,
ATTN_config_16_128_16_32_1_rms_norm_False_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",62,72,20468,23840,1824,2520,548160,274080,3.3991,2.8571,3.7339,8.6982,1136463,11364630.0,1136464,10.0,6.338,157.778,1.159,0.536,0.623,True,87.9923059527675,
ATTN_config_16_128_16_32_1_rms_norm_True_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",64,74,20532,23884,1824,2520,548160,274080,3.5088,2.9365,3.7456,8.7142,1250640,12506400.0,1250641,10.0,6.968,143.513,1.161,0.537,0.623,True,79.95906096078808,
ATTN_config_16_128_16_32_2_layer_norm_False_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",64,67,22675,25701,1824,2520,548160,274080,3.5088,2.6587,4.1366,9.3772,1153679,11536790.0,1153680,10.0,6.328,158.028,1.178,0.555,0.623,True,86.67922359685839,
ATTN_config_16_128_16_32_2_layer_norm_True_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",66,69,23315,26071,1824,2520,548160,274080,3.6184,2.7381,4.2533,9.5122,1267856,12678560.0,1267857,10.0,6.642,150.557,1.186,0.562,0.623,True,78.87331053368837,
ATTN_config_16_128_16_32_2_rms_norm_False_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",64,74,20505,23888,1824,2520,548160,274080,3.5088,2.9365,3.7407,8.7157,1135951,11359510.0,1135952,10.0,6.598,151.561,1.164,0.541,0.623,True,88.03196616755476,
ATTN_config_16_128_16_32_2_rms_norm_True_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",64,74,20540,23883,1824,2520,548160,274080,3.5088,2.9365,3.7471,8.7139,1250644,12506440.0,1250645,10.0,7.288,137.212,1.162,0.539,0.623,True,79.95880522354882,
ATTN_config_16_128_16_32_4_layer_norm_False_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",66,69,22705,25770,1824,2520,548160,274080,3.6184,2.7381,4.142,9.4024,1153167,11531670.0,1153168,10.0,6.858,145.815,1.18,0.557,0.623,True,86.71770871001338,
ATTN_config_16_128_16_32_4_layer_norm_True_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",66,69,23315,26075,1824,2520,548160,274080,3.6184,2.7381,4.2533,9.5136,1267860,12678600.0,1267861,10.0,6.615,151.172,1.185,0.562,0.623,True,78.87306169450886,
ATTN_config_16_128_16_32_4_rms_norm_False_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",64,74,20505,23889,1824,2520,548160,274080,3.5088,2.9365,3.7407,8.7161,1135955,11359550.0,1135956,10.0,6.216,160.875,1.164,0.541,0.623,True,88.03165618356361,
ATTN_config_16_128_16_32_4_rms_norm_True_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",64,74,20540,23886,1824,2520,548160,274080,3.5088,2.9365,3.7471,8.715,1250648,12506480.0,1250649,10.0,6.856,145.858,1.162,0.538,0.623,True,79.95854948794545,
ATTN_config_16_128_16_64_1_layer_norm_False_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",87,69,22735,25848,1824,2520,548160,274080,4.7697,2.7381,4.1475,9.4308,2250887,22508870.0,2250888,10.0,7.105,140.746,1.183,0.56,0.624,True,44.42693036123093,
ATTN_config_16_128_16_64_1_layer_norm_True_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",87,69,23345,26137,1824,2520,548160,274080,4.7697,2.7381,4.2588,9.5363,2513036,25130360.0,2513037,10.0,6.579,151.999,1.186,0.563,0.624,True,39.79250595693814,
ATTN_config_16_128_16_64_1_rms_norm_False_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",85,74,20531,23940,1824,2520,548160,274080,4.6601,2.9365,3.7454,8.7347,2217291,22172910.0,2217292,10.0,7.299,137.005,1.164,0.54,0.623,True,45.100079331039545,
ATTN_config_16_128_16_64_1_rms_norm_ROPE_True_DROP_False_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",70,72,20487,23816,1824,2520,548160,274080,3.8377,2.8571,3.7374,8.6894,2464080,24640800.0,2464081,10.0,7.3,136.986,1.158,0.535,0.623,True,40.58309795136522,
ATTN_config_16_128_16_64_2_layer_norm_False_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",87,69,22743,25849,1824,2520,548160,274080,4.7697,2.7381,4.149,9.4312,2250891,22508910.0,2250892,10.0,6.792,147.232,1.182,0.559,0.624,True,44.426851411285575,
ATTN_config_16_128_16_64_2_layer_norm_ROPE_True_DROP_False_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",72,67,23081,25938,1824,2520,548160,274080,3.9474,2.6587,4.2106,9.4637,2497680,24976800.0,2497681,10.0,7.583,131.874,1.181,0.557,0.623,True,40.03715447935684,
ATTN_config_16_128_16_64_2_rms_norm_False_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",85,74,20539,23948,1824,2520,548160,274080,4.6601,2.9365,3.7469,8.7376,2217295,22172950.0,2217296,10.0,7.154,139.782,1.165,0.541,0.623,True,45.09999797050009,
ATTN_config_16_128_16_64_2_rms_norm_ROPE_True_DROP_False_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",70,72,20495,23821,1824,2520,548160,274080,3.8377,2.8571,3.7389,8.6913,2464084,24640840.0,2464085,10.0,6.627,150.898,1.161,0.538,0.623,True,40.583032071958584,
ATTN_config_16_128_16_64_4_layer_norm_False_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",87,69,22743,25848,1824,2520,548160,274080,4.7697,2.7381,4.149,9.4308,2250895,22508950.0,2250896,10.0,7.173,139.412,1.18,0.556,0.624,True,44.42677246162082,
ATTN_config_16_128_16_64_4_layer_norm_ROPE_True_DROP_False_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",72,67,23081,25936,1824,2520,548160,274080,3.9474,2.6587,4.2106,9.4629,2497684,24976840.0,2497685,10.0,7.464,133.976,1.182,0.558,0.623,True,40.03709036050998,
ATTN_config_16_128_16_64_4_rms_norm_False_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",85,74,20539,23947,1824,2520,548160,274080,4.6601,2.9365,3.7469,8.7372,2217299,22172990.0,2217300,10.0,7.32,136.612,1.165,0.541,0.623,True,45.09991661025419,
ATTN_config_16_128_16_64_4_rms_norm_ROPE_False_DROP_False_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",70,72,20459,23826,1824,2520,548160,274080,3.8377,2.8571,3.7323,8.6931,2201939,22019390.0,2201940,10.0,6.195,161.421,1.166,0.543,0.623,True,45.41451874915699,
ATTN_config_16_128_16_64_4_rms_norm_True_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",83,72,20545,23889,1824,2520,548160,274080,4.5504,2.8571,3.748,8.7161,2480476,24804760.0,2480477,10.0,6.726,148.677,1.167,0.544,0.623,True,40.314842796302,
ATTN_config_16_128_32_16_1_layer_norm_ROPE_False_DROP_False_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",58,67,22606,25662,1824,2520,548160,274080,3.1798,2.6587,4.124,9.363,1150855,11508550.0,1150856,10.0,6.47,154.56,1.178,0.555,0.623,True,86.8919194859474,
ATTN_config_16_128_32_16_1_layer_norm_True_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",64,67,23180,25952,1824,2520,548160,274080,3.5088,2.6587,4.2287,9.4688,1273744,12737440.0,1273745,10.0,7.006,142.735,1.175,0.552,0.623,True,78.5087113266088,
ATTN_config_16_128_32_16_1_rms_norm_ROPE_False_DROP_False_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",56,72,20422,23788,1824,2520,548160,274080,3.0702,2.8571,3.7256,8.6792,1133643,11336430.0,1133644,10.0,6.581,151.953,1.162,0.538,0.623,True,88.2111917067366,
ATTN_config_16_128_32_16_1_rms_norm_True_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",62,72,20503,23839,1824,2520,548160,274080,3.3991,2.8571,3.7403,8.6978,1256532,12565320.0,1256533,10.0,6.789,147.297,1.164,0.54,0.623,True,79.58412519537903,
ATTN_config_16_128_32_16_2_layer_norm_ROPE_False_DROP_False_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",58,67,22615,25662,1824,2520,548160,274080,3.1798,2.6587,4.1256,9.363,1150859,11508590.0,1150860,10.0,7.043,141.985,1.171,0.548,0.623,True,86.8916174787702,
ATTN_config_16_128_32_16_2_layer_norm_True_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",64,67,23189,25949,1824,2520,548160,274080,3.5088,2.6587,4.2303,9.4677,1273748,12737480.0,1273749,10.0,6.396,156.348,1.191,0.568,0.624,True,78.50846478267287,
ATTN_config_16_128_32_16_2_rms_norm_ROPE_False_DROP_False_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",56,72,20431,23790,1824,2520,548160,274080,3.0702,2.8571,3.7272,8.6799,1133647,11336470.0,1133648,10.0,6.548,152.718,1.161,0.538,0.623,True,88.21088045926113,
ATTN_config_16_128_32_16_2_rms_norm_True_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",64,74,20541,23886,1824,2520,548160,274080,3.5088,2.9365,3.7473,8.715,1256020,12560200.0,1256021,10.0,6.274,159.388,1.166,0.543,0.623,True,79.61656661518128,
ATTN_config_16_128_32_16_4_layer_norm_False_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",64,67,22677,25709,1824,2520,548160,274080,3.5088,2.6587,4.1369,9.3801,1159059,11590590.0,1159060,10.0,6.355,157.356,1.185,0.562,0.623,True,86.27688495581329,
ATTN_config_16_128_32_16_4_layer_norm_True_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",66,69,23316,26062,1824,2520,548160,274080,3.6184,2.7381,4.2535,9.5089,1273236,12732360.0,1273237,10.0,7.152,139.821,1.192,0.569,0.624,True,78.54003499743959,
ATTN_config_16_128_32_16_4_rms_norm_False_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",62,72,20478,23843,1824,2520,548160,274080,3.3991,2.8571,3.7358,8.6993,1141847,11418470.0,1141848,10.0,6.393,156.421,1.156,0.533,0.623,True,87.5774074810373,
ATTN_config_16_128_32_16_4_rms_norm_True_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",64,74,20541,23887,1824,2520,548160,274080,3.5088,2.9365,3.7473,8.7153,1256024,12560240.0,1256025,10.0,6.946,143.968,1.164,0.54,0.623,True,79.61631306408158,
ATTN_config_16_128_32_32_1_layer_norm_False_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",85,67,22705,25787,1824,2520,548160,274080,4.6601,2.6587,4.142,9.4086,2257291,22572910.0,2257292,10.0,6.888,145.18,1.18,0.556,0.624,True,44.30088987197486,
ATTN_config_16_128_32_32_1_layer_norm_True_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",87,69,23346,26129,1824,2520,548160,274080,4.7697,2.7381,4.259,9.5333,2518412,25184120.0,2518413,10.0,7.014,142.572,1.187,0.563,0.624,True,39.70756174922928,
ATTN_config_16_128_32_32_1_rms_norm_False_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",83,72,20502,23896,1824,2520,548160,274080,4.5504,2.8571,3.7401,8.7186,2223695,22236950.0,2223696,10.0,6.517,153.445,1.161,0.538,0.623,True,44.97019600259928,
ATTN_config_16_128_32_32_1_rms_norm_True_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",85,74,20568,23935,1824,2520,548160,274080,4.6601,2.9365,3.7522,8.7329,2484816,24848160.0,2484817,10.0,7.349,136.073,1.163,0.54,0.623,True,40.244428561309974,
ATTN_config_16_128_32_32_2_layer_norm_False_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",87,69,22745,25849,1824,2520,548160,274080,4.7697,2.7381,4.1493,9.4312,2256267,22562670.0,2256268,10.0,7.053,141.784,1.18,0.557,0.624,True,44.32099569776095,
ATTN_config_16_128_32_32_2_layer_norm_True_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",87,69,23355,26138,1824,2520,548160,274080,4.7697,2.7381,4.2606,9.5366,2518416,25184160.0,2518417,10.0,7.268,137.589,1.185,0.561,0.624,True,39.707498681711044,
ATTN_config_16_128_32_32_2_rms_norm_False_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",85,74,20541,23945,1824,2520,548160,274080,4.6601,2.9365,3.7473,8.7365,2222671,22226710.0,2222672,10.0,7.107,140.706,1.162,0.539,0.623,True,44.99091408490055,
ATTN_config_16_128_32_32_2_rms_norm_True_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",85,74,20577,23937,1824,2520,548160,274080,4.6601,2.9365,3.7538,8.7336,2484820,24848200.0,2484821,10.0,7.464,133.976,1.165,0.541,0.623,True,40.24436377685305,
ATTN_config_16_128_32_32_4_layer_norm_False_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",87,69,22745,25851,1824,2520,548160,274080,4.7697,2.7381,4.1493,9.4319,2256271,22562710.0,2256272,10.0,7.177,139.334,1.182,0.558,0.624,True,44.32091712387386,
ATTN_config_16_128_32_32_4_layer_norm_True_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",87,69,23355,26136,1824,2520,548160,274080,4.7697,2.7381,4.2606,9.5359,2518420,25184200.0,2518421,10.0,6.965,143.575,1.19,0.567,0.624,True,39.70743561439315,
ATTN_config_16_128_32_32_4_rms_norm_False_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",85,74,20541,23944,1824,2520,548160,274080,4.6601,2.9365,3.7473,8.7361,2222675,22226750.0,2222676,10.0,7.234,138.236,1.163,0.54,0.623,True,44.99083311775226,
ATTN_config_16_128_32_32_4_rms_norm_True_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",85,74,20577,23941,1824,2520,548160,274080,4.6601,2.9365,3.7538,8.735,2484824,24848240.0,2484825,10.0,7.596,131.648,1.164,0.541,0.623,True,40.244298992604705,
ATTN_config_16_128_32_64_1_layer_norm_False_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",150,69,22770,25801,1824,2520,548160,274080,8.2237,2.7381,4.1539,9.4137,4451719,44517190.0,4451720,10.0,7.305,136.893,1.193,0.569,0.624,True,22.46323274222834,
ATTN_config_16_128_32_64_1_layer_norm_ROPE_True_DROP_False_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",120,67,23203,25920,1824,2520,548160,274080,6.5789,2.6587,4.2329,9.4571,4978060,49780600.0,4978061,10.0,6.459,154.823,1.189,0.565,0.624,True,20.08814678810621,
ATTN_config_16_128_32_64_1_rms_norm_False_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",147,74,20549,23910,1824,2520,548160,274080,8.0592,2.9365,3.7487,8.7237,4385355,43853550.0,4385356,10.0,7.142,140.017,1.173,0.549,0.624,True,22.803171008960508,
ATTN_config_16_128_32_64_1_rms_norm_ROPE_True_DROP_False_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",117,72,20501,23806,1824,2520,548160,274080,6.4145,2.8571,3.74,8.6858,4911696,49116960.0,4911697,10.0,6.749,148.17,1.167,0.543,0.624,True,20.359566227225788,
ATTN_config_16_128_32_64_2_layer_norm_False_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",150,69,22779,25808,1824,2520,548160,274080,8.2237,2.7381,4.1555,9.4162,4451723,44517230.0,4451724,10.0,7.316,136.687,1.192,0.568,0.624,True,22.463212558373467,
ATTN_config_16_128_32_64_2_layer_norm_ROPE_True_DROP_False_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",120,67,23212,25925,1824,2520,548160,274080,6.5789,2.6587,4.2345,9.4589,4978064,49780640.0,4978065,10.0,7.257,137.798,1.186,0.562,0.624,True,20.088130646773525,
ATTN_config_16_128_32_64_2_rms_norm_False_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",147,74,20558,23916,1824,2520,548160,274080,8.0592,2.9365,3.7504,8.7259,4385359,43853590.0,4385360,10.0,7.395,135.227,1.175,0.551,0.624,True,22.803150209595156,
ATTN_config_16_128_32_64_2_rms_norm_ROPE_True_DROP_False_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",117,72,20510,23810,1824,2520,548160,274080,6.4145,2.8571,3.7416,8.6872,4911700,49117000.0,4911701,10.0,6.857,145.836,1.172,0.549,0.624,True,20.359549646761813,
ATTN_config_16_128_32_64_4_layer_norm_False_DROPTrue_0.1_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",150,69,22779,25808,1824,2520,548160,274080,8.2237,2.7381,4.1555,9.4162,4451727,44517270.0,4451728,10.0,7.222,138.466,1.19,0.566,0.624,True,22.463192374554865,
ATTN_config_16_128_32_64_4_layer_norm_ROPE_True_DROP_False_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",120,67,23212,25924,1824,2520,548160,274080,6.5789,2.6587,4.2345,9.4586,4978068,49780680.0,4978069,10.0,6.95,143.885,1.188,0.564,0.624,True,20.08811450546678,
ATTN_config_16_128_32_64_4_layer_norm_True_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",146,67,23364,26015,1824,2520,548160,274080,8.0044,2.6587,4.2623,9.4918,5010840,50108400.0,5010841,10.0,6.925,144.404,1.189,0.565,0.624,True,19.956733801119174,
ATTN_config_16_128_32_64_4_rms_norm_ROPE_False_DROP_False_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",117,72,20473,23811,1824,2520,548160,274080,6.4145,2.8571,3.7349,8.6876,4354643,43546430.0,4354644,10.0,6.276,159.337,1.168,0.544,0.624,True,22.963994981907817,
ATTN_config_16_128_32_64_4_rms_norm_True_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",143,72,20564,23874,1824,2520,548160,274080,7.8399,2.8571,3.7515,8.7106,4944476,49444760.0,4944477,10.0,6.403,156.177,1.167,0.543,0.624,True,20.224590027335555,
ATTN_config_16_128_8_16_1_layer_norm_ROPE_False_DROP_False_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",28,67,22657,26265,1824,2520,548160,274080,1.5351,2.6587,4.1333,9.583,325255,3252550.0,325256,10.0,6.255,159.872,1.184,0.56,0.623,True,307.4510768473967,
ATTN_config_16_128_8_16_1_layer_norm_True_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",30,67,23205,26582,1824,2520,548160,274080,1.6447,2.6587,4.2333,9.6986,331408,3314080.0,331409,10.0,6.318,158.278,1.186,0.563,0.623,True,301.7428667986289,
ATTN_config_16_128_8_16_1_rms_norm_ROPE_False_DROP_False_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",27,72,20358,24270,1824,2520,548160,274080,1.4803,2.8571,3.7139,8.8551,320331,3203310.0,320332,10.0,6.131,163.106,1.163,0.54,0.623,True,312.177091820648,
ATTN_config_16_128_8_16_1_rms_norm_True_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",29,72,20432,24330,1824,2520,548160,274080,1.5899,2.8571,3.7274,8.877,326484,3264840.0,326485,10.0,6.227,160.591,1.167,0.544,0.623,True,306.2937234290195,
ATTN_config_16_128_8_16_2_layer_norm_ROPE_False_DROP_False_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",28,67,22664,26258,1824,2520,548160,274080,1.5351,2.6587,4.1346,9.5804,325259,3252590.0,325260,10.0,6.242,160.205,1.194,0.571,0.623,True,307.44729584730936,
ATTN_config_16_128_8_16_2_layer_norm_True_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",30,67,23212,26596,1824,2520,548160,274080,1.6447,2.6587,4.2345,9.7037,331412,3314120.0,331413,10.0,6.957,143.74,1.202,0.578,0.624,True,301.7392248922791,
ATTN_config_16_128_8_16_2_rms_norm_False_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",29,72,20406,24314,1824,2520,548160,274080,1.5899,2.8571,3.7226,8.8711,322387,3223870.0,322388,10.0,6.319,158.253,1.179,0.555,0.623,True,310.18620477872867,
ATTN_config_16_128_8_16_2_rms_norm_True_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",29,74,20466,24385,1824,2520,548160,274080,1.5899,2.9365,3.7336,8.897,326356,3263560.0,326357,10.0,6.685,149.589,1.176,0.552,0.623,True,306.413854808859,
ATTN_config_16_128_8_16_4_layer_norm_False_DROPTrue_0.5_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",30,67,22702,26307,1824,2520,548160,274080,1.6447,2.6587,4.1415,9.5983,327315,3273150.0,327316,10.0,6.756,148.017,1.195,0.572,0.623,True,305.51609306020197,
ATTN_config_16_128_8_16_4_layer_norm_True_DROPTrue_0.3_ap_fixed_16_5_,llm,vitis,impl,"ap_fixed<16,5>",30,69,23323,26698,1824,2520,548160,274080,1.6447,2.7381,4.2548,9.741,331284,3312840.0,331285,10.0,6.626,150.921,1.207,0.583,0.624,True,301.85580951690997,
