design,domain,tool,flow,datatype,bram,dsp,ff,lut,bram_avail,dsp_avail,ff_avail,lut_avail,bram_util,dsp_util,ff_util,lut_util,cycles,latency_ns,ii,target_clock_ns,achieved_clock_ns,fmax_mhz,power_w,power_dyn_w,power_static_w,timing_met,throughput,notes
config_CIN16_HIN28_WIN28_COUT16_K1_UFCIN4_UFCOU8_PAD1_STRIDE1_BIASFalse_conv2d_ACTIVATIONtanh_ap_fixed_16_5_,conv,vitis,impl,"ap_fixed<16,5>",49,35,7219,8015,1824,2520,548160,274080,2.6864,1.3889,1.317,2.9243,193666,1936660.0,193667,10.0,7.099,140.865,0.778,0.157,0.621,True,516.352896223395,
config_CIN16_HIN28_WIN28_COUT16_K1_UFCIN8_UFCOU1_PAD1_STRIDE1_BIASFalse_conv2d_ACTIVATIONsigmoid_ap_fixed_16_5_,conv,vitis,impl,"ap_fixed<16,5>",48,12,5972,5466,1824,2520,548160,274080,2.6316,0.4762,1.0895,1.9943,406048,4060480.0,406049,10.0,6.594,151.653,0.71,0.089,0.621,True,246.27630230908662,
config_CIN16_HIN28_WIN28_COUT16_K1_UFCIN8_UFCOU1_PAD1_STRIDE1_BIASFalse_group_conv2d_GROUPS4_ACTIVATIONrelu_ap_fixed_16_5_,conv,vitis,impl,"ap_fixed<16,5>",48,9,5419,5060,1824,2520,548160,274080,2.6316,0.3571,0.9886,1.8462,1464607,14646070.0,1464608,10.0,6.562,152.393,0.7,0.079,0.621,True,68.2777017998685,
config_CIN16_HIN28_WIN28_COUT16_K1_UFCIN8_UFCOU4_PAD1_STRIDE1_BIASFalse_conv2d_ACTIVATIONsigmoid_ap_fixed_16_5_,conv,vitis,impl,"ap_fixed<16,5>",49,36,5850,5874,1824,2520,548160,274080,2.6864,1.4286,1.0672,2.1432,222448,2224480.0,222449,10.0,6.536,152.999,0.72,0.099,0.621,True,449.5432640437316,
config_CIN16_HIN28_WIN28_COUT16_K1_UFCIN8_UFCOU4_PAD1_STRIDE1_BIASTrue_group_conv2d_GROUPS2_ACTIVATIONrelu_ap_fixed_16_5_,conv,vitis,impl,"ap_fixed<16,5>",49,33,6759,6348,1824,2520,548160,274080,2.6864,1.3095,1.233,2.3161,497912,4979120.0,497913,10.0,6.473,154.488,0.721,0.1,0.621,True,200.8387024213114,
config_CIN16_HIN28_WIN28_COUT16_K1_UFCIN8_UFCOU8_PAD1_STRIDE1_BIASFalse_conv2d_ACTIVATIONrelu_ap_fixed_16_5_,conv,vitis,impl,"ap_fixed<16,5>",49,65,4784,5444,1824,2520,548160,274080,2.6864,2.5794,0.8727,1.9863,191819,1918190.0,191820,10.0,6.874,145.476,0.728,0.107,0.621,True,521.3247905577654,
config_CIN16_HIN28_WIN28_COUT16_K3_UFCIN1_UFCOU1_PAD1_STRIDE1_BIASFalse_conv2d_ACTIVATIONrelu_ap_fixed_16_5_,conv,vitis,impl,"ap_fixed<16,5>",51,2,4586,4140,1824,2520,548160,274080,2.7961,0.0794,0.8366,1.5105,1915359,19153590.0,1915360,10.0,6.496,153.941,0.694,0.073,0.621,True,52.20953356524808,
config_CIN16_HIN28_WIN28_COUT16_K3_UFCIN1_UFCOU8_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_16_5_,conv,vitis,impl,"ap_fixed<16,5>",56,9,4813,4445,1824,2520,548160,274080,3.0702,0.3571,0.878,1.6218,555084,5550840.0,555085,10.0,6.362,157.183,0.697,0.076,0.621,True,180.1529137932277,
config_CIN16_HIN28_WIN28_COUT16_K3_UFCIN4_UFCOU8_PAD1_STRIDE1_BIASFalse_conv2d_ACTIVATIONrelu_ap_fixed_16_5_,conv,vitis,impl,"ap_fixed<16,5>",49,33,4664,5829,1824,2520,548160,274080,2.6864,1.3095,0.8508,2.1268,1119535,11195350.0,1119536,10.0,6.442,155.231,0.725,0.104,0.621,True,89.32279919788127,
config_CIN16_HIN28_WIN28_COUT16_K3_UFCIN8_UFCOU8_PAD1_STRIDE1_BIASFalse_conv2d_ACTIVATIONrelu_ap_fixed_16_5_,conv,vitis,impl,"ap_fixed<16,5>",49,65,4810,7118,1824,2520,548160,274080,2.6864,2.5794,0.8775,2.5971,1105423,11054230.0,1105424,10.0,6.143,162.787,0.749,0.128,0.621,True,90.46310778769757,
