Project,Function,CYCLE,LATENCY,BRAM,DSP,FF,LUT,BRAM_Utilization,LUT_Utilization,FF_Utilization,DSP_Utilization
config_CIN32_HIN14_WIN14_COUT32_K3_UFCIN1_UFCOU8_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,271968,2.720 ms,86,36,10831,20094,4.714912280701754,7.33,1.9758829538820781,1.43
config_CIN32_HIN14_WIN14_COUT32_K3_UFCIN1_UFCOU32_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,105563,1.056 ms,102,132,14778,25591,5.592105263157895,9.34,2.6959281961471104,5.24
config_CIN32_HIN14_WIN14_COUT32_K3_UFCIN8_UFCOU1_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,2087320,20.873 ms,87,36,11339,20469,4.769736842105264,7.47,2.0685566258026853,1.43
config_CIN32_HIN14_WIN14_COUT32_K3_UFCIN8_UFCOU8_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,501288,5.013 ms,118,260,12198,30156,6.469298245614036,11.0,2.225262697022767,10.32
config_CIN32_HIN14_WIN14_COUT32_K3_UFCIN8_UFCOU32_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,59699,0.597 ms,326,1028,25530,52484,17.87280701754386,19.15,4.657399299474606,40.79
config_CIN32_HIN14_WIN14_COUT32_K3_UFCIN32_UFCOU1_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,2078500,20.785 ms,103,132,14226,29815,5.646929824561404,10.88,2.595227670753065,5.24
config_CIN32_HIN14_WIN14_COUT32_K3_UFCIN32_UFCOU8_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,492468,4.925 ms,326,1028,16688,62180,17.87280701754386,22.69,3.0443666082895504,40.79
config_CIN32_HIN14_WIN14_COUT32_K3_UFCIN32_UFCOU32_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,49286,0.493 ms,86,648,86815,145232,4.714912280701754,52.99,15.837529188558086,25.71
config_CIN32_HIN14_WIN14_COUT96_K1_UFCIN1_UFCOU1_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,902307,9.023 ms,119,8,10454,17244,6.524122807017544,6.29,1.9071074138937536,0.32
config_CIN32_HIN14_WIN14_COUT96_K1_UFCIN1_UFCOU8_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,192676,1.927 ms,138,36,10850,19688,7.565789473684211,7.18,1.9793490951546995,1.43
config_CIN32_HIN14_WIN14_COUT96_K1_UFCIN1_UFCOU32_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,116644,1.166 ms,162,132,11863,27293,8.881578947368421,9.96,2.164149153531816,5.24
config_CIN32_HIN14_WIN14_COUT96_K1_UFCIN8_UFCOU1_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,935588,9.356 ms,119,36,11359,19054,6.524122807017544,6.95,2.072205195563339,1.43
config_CIN32_HIN14_WIN14_COUT96_K1_UFCIN8_UFCOU8_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,225956,2.260 ms,194,260,12334,28971,10.635964912280702,10.57,2.250072971395213,10.32
config_CIN32_HIN14_WIN14_COUT96_K1_UFCIN8_UFCOU32_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,149924,1.499 ms,130,1028,23109,63920,7.12719298245614,23.32,4.2157399299474605,40.79
config_CIN32_HIN14_WIN14_COUT96_K1_UFCIN32_UFCOU1_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,934308,9.343 ms,159,132,14313,25111,8.717105263157894,9.16,2.6110989492119088,5.24
config_CIN32_HIN14_WIN14_COUT96_K1_UFCIN32_UFCOU8_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,224676,2.247 ms,146,1028,25424,60658,8.00438596491228,22.13,4.63806187974314,40.79
config_CIN32_HIN14_WIN14_COUT96_K1_UFCIN32_UFCOU32_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,148644,1.486 ms,146,4100,57959,177191,8.00438596491228,64.65,10.573372737886748,162.7
config_CIN32_HIN14_WIN14_COUT96_K3_UFCIN1_UFCOU1_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,5544015,55.440 ms,151,8,10474,17738,8.278508771929824,6.47,1.9107559836544072,0.32
config_CIN32_HIN14_WIN14_COUT96_K3_UFCIN1_UFCOU8_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,785920,7.859 ms,188,36,10873,20295,10.307017543859649,7.4,1.983544950379451,1.43
config_CIN32_HIN14_WIN14_COUT96_K3_UFCIN1_UFCOU32_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,276124,2.761 ms,188,132,11890,27881,10.307017543859649,10.17,2.169074722708698,5.24
config_CIN32_HIN14_WIN14_COUT96_K3_UFCIN8_UFCOU1_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,5773336,57.733 ms,163,36,11385,20497,8.93640350877193,7.48,2.0769483362521894,1.43
config_CIN32_HIN14_WIN14_COUT96_K3_UFCIN8_UFCOU8_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,1015240,10.152 ms,188,260,12359,30608,10.307017543859649,11.17,2.2546336835960306,10.32
config_CIN32_HIN14_WIN14_COUT96_K3_UFCIN8_UFCOU32_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,505444,5.054 ms,380,1028,14946,63786,20.833333333333336,23.27,2.7265761821366024,40.79
config_CIN32_HIN14_WIN14_COUT96_K3_UFCIN32_UFCOU1_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,5764516,57.645 ms,179,132,14344,29915,9.81359649122807,10.91,2.6167542323409223,5.24
config_CIN32_HIN14_WIN14_COUT96_K3_UFCIN32_UFCOU8_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,1006420,10.064 ms,396,1028,17257,63748,21.710526315789476,23.26,3.148168417980152,40.79
config_CIN32_HIN14_WIN14_COUT96_K3_UFCIN32_UFCOU32_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,496624,4.966 ms,140,4100,57988,192976,7.675438596491229,70.41,10.578663164039696,162.7
config_CIN32_HIN14_WIN28_COUT32_K1_UFCIN1_UFCOU1_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,570915,5.709 ms,97,8,10445,17234,5.317982456140351,6.29,1.9054655575014596,0.32
config_CIN32_HIN14_WIN28_COUT32_K1_UFCIN1_UFCOU8_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,127396,1.274 ms,104,36,10837,19639,5.701754385964912,7.17,1.9769775248102743,1.43
config_CIN32_HIN14_WIN28_COUT32_K1_UFCIN1_UFCOU32_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,80835,0.808 ms,128,132,14801,25632,7.017543859649122,9.35,2.700124051371862,5.24
config_CIN32_HIN14_WIN28_COUT32_K1_UFCIN8_UFCOU1_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,633316,6.333 ms,107,36,11338,19267,5.866228070175438,7.03,2.0683741973146526,1.43
config_CIN32_HIN14_WIN28_COUT32_K1_UFCIN8_UFCOU8_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,189796,1.898 ms,100,260,14306,29573,5.482456140350877,10.79,2.60982194979568,10.32
config_CIN32_HIN14_WIN28_COUT32_K1_UFCIN8_UFCOU32_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,68355,0.684 ms,100,1028,33744,53099,5.482456140350877,19.37,6.155866900175131,40.79
config_CIN32_HIN14_WIN28_COUT32_K1_UFCIN32_UFCOU1_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,630916,6.309 ms,131,132,14273,26072,7.182017543859649,9.51,2.6038018096906015,5.24
config_CIN32_HIN14_WIN28_COUT32_K1_UFCIN32_UFCOU8_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,187396,1.874 ms,100,1028,25161,60184,5.482456140350877,21.96,4.590083187390543,40.79
config_CIN32_HIN14_WIN28_COUT32_K1_UFCIN32_UFCOU32_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,63530,0.635 ms,131,2056,184564,112337,7.182017543859649,40.99,33.66973146526562,81.59
config_CIN32_HIN14_WIN28_COUT32_K3_UFCIN1_UFCOU1_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,3704319,37.043 ms,113,8,10469,17686,6.1951754385964914,6.45,1.909843841214244,0.32
config_CIN32_HIN14_WIN28_COUT32_K3_UFCIN1_UFCOU8_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,532256,5.323 ms,126,36,10859,20106,6.907894736842106,7.34,1.9809909515469935,1.43
config_CIN32_HIN14_WIN28_COUT32_K3_UFCIN1_UFCOU32_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,199447,1.994 ms,126,132,14829,25603,6.907894736842106,9.34,2.7052320490367774,5.24
config_CIN32_HIN14_WIN28_COUT32_K3_UFCIN8_UFCOU1_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,4162960,41.630 ms,127,36,11368,20470,6.962719298245614,7.47,2.0738470519556333,1.43
config_CIN32_HIN14_WIN28_COUT32_K3_UFCIN8_UFCOU8_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,990896,9.909 ms,162,260,12283,30154,8.881578947368421,11.0,2.2407691185055456,10.32
config_CIN32_HIN14_WIN28_COUT32_K3_UFCIN8_UFCOU32_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,107719,1.077 ms,354,1028,25582,52496,19.407894736842106,19.15,4.6668855808523055,40.79
config_CIN32_HIN14_WIN28_COUT32_K3_UFCIN32_UFCOU1_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,4145320,41.453 ms,127,132,14308,29772,6.962719298245614,10.86,2.6101868067717455,5.24
config_CIN32_HIN14_WIN28_COUT32_K3_UFCIN32_UFCOU8_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,973256,9.733 ms,354,1028,16994,62134,19.407894736842106,22.67,3.100189725627554,40.79
config_CIN32_HIN14_WIN28_COUT32_K3_UFCIN32_UFCOU32_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,86918,0.869 ms,98,648,86866,145247,5.37280701754386,52.99,15.846833041447752,25.71
config_CIN32_HIN14_WIN28_COUT96_K1_UFCIN1_UFCOU1_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,1683619,16.836 ms,215,8,10471,17325,11.787280701754387,6.32,1.9102086981903095,0.32
config_CIN32_HIN14_WIN28_COUT96_K1_UFCIN1_UFCOU8_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,353060,3.531 ms,240,36,10881,19813,13.157894736842104,7.23,1.9850043782837126,1.43
config_CIN32_HIN14_WIN28_COUT96_K1_UFCIN1_UFCOU32_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,210500,2.105 ms,280,132,11916,27426,15.350877192982457,10.01,2.173817863397548,5.24
config_CIN32_HIN14_WIN28_COUT96_K1_UFCIN8_UFCOU1_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,1746020,17.460 ms,219,36,11384,19359,12.006578947368421,7.06,2.0767659077641563,1.43
config_CIN32_HIN14_WIN28_COUT96_K1_UFCIN8_UFCOU8_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,415460,4.155 ms,300,260,12422,29334,16.447368421052634,10.7,2.26612667834209,10.32
config_CIN32_HIN14_WIN28_COUT96_K1_UFCIN8_UFCOU32_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,272900,2.729 ms,252,1028,23387,64291,13.815789473684212,23.46,4.266455049620549,40.79
config_CIN32_HIN14_WIN28_COUT96_K1_UFCIN32_UFCOU1_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,1743620,17.436 ms,243,132,14391,26188,13.322368421052634,9.55,2.6253283712784588,5.24
config_CIN32_HIN14_WIN28_COUT96_K1_UFCIN32_UFCOU8_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,413060,4.131 ms,236,1028,25733,61841,12.938596491228072,22.56,4.694432282545242,40.79
config_CIN32_HIN14_WIN28_COUT96_K1_UFCIN32_UFCOU32_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,270500,2.705 ms,252,4100,59034,178382,13.815789473684212,65.08,10.76948336252189,162.7
config_CIN32_HIN14_WIN28_COUT96_K3_UFCIN1_UFCOU1_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,11053183,0.111 sec,231,8,10495,17764,12.664473684210526,6.48,1.914586981903094,0.32
config_CIN32_HIN14_WIN28_COUT96_K3_UFCIN1_UFCOU8_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,1536992,15.370 ms,282,36,10901,20321,15.460526315789474,7.41,1.9886529480443667,1.43
config_CIN32_HIN14_WIN28_COUT96_K3_UFCIN1_UFCOU32_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,517400,5.174 ms,298,132,11942,27897,16.337719298245617,10.18,2.178561004086398,5.24
config_CIN32_HIN14_WIN28_COUT96_K3_UFCIN8_UFCOU1_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,11511824,0.115 sec,247,36,11414,20523,13.541666666666666,7.49,2.082238762405137,1.43
config_CIN32_HIN14_WIN28_COUT96_K3_UFCIN8_UFCOU8_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,1995632,19.956 ms,286,260,12444,30634,15.679824561403507,11.18,2.2701401050788093,10.32
config_CIN32_HIN14_WIN28_COUT96_K3_UFCIN8_UFCOU32_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,976040,9.760 ms,494,1028,15223,63788,27.083333333333332,23.27,2.7771088733216582,40.79
config_CIN32_HIN14_WIN28_COUT96_K3_UFCIN32_UFCOU1_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,11494184,0.115 sec,247,132,14426,29945,13.541666666666666,10.93,2.631713368359603,5.24
config_CIN32_HIN14_WIN28_COUT96_K3_UFCIN32_UFCOU8_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,1977992,19.780 ms,478,1028,17563,63778,26.206140350877195,23.27,3.2039915353181554,40.79
config_CIN32_HIN14_WIN28_COUT96_K3_UFCIN32_UFCOU32_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,958400,9.584 ms,238,4100,59062,192934,13.048245614035087,70.39,10.774591360186808,162.7
config_CIN32_HIN14_WIN56_COUT32_K1_UFCIN1_UFCOU1_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,1104138,11.041 ms,171,13,10688,17075,9.375,6.23,1.9497956800934035,0.52
config_CIN32_HIN14_WIN56_COUT32_K1_UFCIN1_UFCOU8_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,246667,2.467 ms,184,43,11195,19477,10.087719298245613,7.11,2.0422869235259777,1.71
config_CIN32_HIN14_WIN56_COUT32_K1_UFCIN1_UFCOU32_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,153866,1.539 ms,208,138,15075,25507,11.403508771929824,9.31,2.7501094570928197,5.48
config_CIN32_HIN14_WIN56_COUT32_K1_UFCIN8_UFCOU1_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,1311083,13.111 ms,191,48,12074,19085,10.471491228070176,6.96,2.2026415645067132,1.9
config_CIN32_HIN14_WIN56_COUT32_K1_UFCIN8_UFCOU8_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,453611,4.536 ms,190,274,15185,29374,10.416666666666668,10.72,2.7701765907764155,10.87
config_CIN32_HIN14_WIN56_COUT32_K1_UFCIN8_UFCOU32_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,129738,1.297 ms,190,1034,34019,52974,10.416666666666668,19.33,6.206034734384121,41.03
config_CIN32_HIN14_WIN56_COUT32_K1_UFCIN32_UFCOU1_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,1306443,13.064 ms,215,168,17038,25892,11.787280701754387,9.45,3.108216579100992,6.67
config_CIN32_HIN14_WIN56_COUT32_K1_UFCIN32_UFCOU8_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,448971,4.490 ms,190,1066,28133,59939,10.416666666666668,21.87,5.1322606538237014,42.3
config_CIN32_HIN14_WIN56_COUT32_K1_UFCIN32_UFCOU32_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,120435,1.204 ms,190,2063,224788,132532,10.416666666666668,48.36,41.00773496789258,81.87
config_CIN32_HIN14_WIN56_COUT32_K3_UFCIN1_UFCOU1_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,7396959,73.970 ms,179,8,10491,17709,9.81359649122807,6.46,1.9138572679509631,0.32
config_CIN32_HIN14_WIN56_COUT32_K3_UFCIN1_UFCOU8_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,1052832,10.528 ms,202,36,10887,20147,11.074561403508772,7.35,1.9860989492119092,1.43
config_CIN32_HIN14_WIN56_COUT32_K3_UFCIN1_UFCOU32_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,387215,3.872 ms,202,132,14881,25616,11.074561403508772,9.35,2.7147183304144775,5.24
config_CIN32_HIN14_WIN56_COUT32_K3_UFCIN8_UFCOU1_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,8314240,83.142 ms,203,36,11398,20493,11.12938596491228,7.48,2.079319906596614,1.43
config_CIN32_HIN14_WIN56_COUT32_K3_UFCIN8_UFCOU8_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,1970112,19.701 ms,248,260,12368,30195,13.596491228070176,11.02,2.2562755399883243,10.32
config_CIN32_HIN14_WIN56_COUT32_K3_UFCIN8_UFCOU32_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,203759,2.038 ms,440,1028,25635,52509,24.12280701754386,19.16,4.676554290718038,40.79
config_CIN32_HIN14_WIN56_COUT32_K3_UFCIN32_UFCOU1_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,8278960,82.790 ms,203,132,14391,29797,11.12938596491228,10.87,2.6253283712784588,5.24
config_CIN32_HIN14_WIN56_COUT32_K3_UFCIN32_UFCOU8_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,1934832,19.348 ms,440,1028,17300,62177,24.12280701754386,22.69,3.1560128429655574,40.79
config_CIN32_HIN14_WIN56_COUT32_K3_UFCIN32_UFCOU32_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,162182,1.622 ms,184,648,86918,145264,10.087719298245613,53.0,15.856319322825453,25.71
config_CIN32_HIN14_WIN56_COUT96_K1_UFCIN1_UFCOU1_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,3249034,32.490 ms,385,13,10716,17180,21.107456140350877,6.27,1.9549036777583189,0.52
config_CIN32_HIN14_WIN56_COUT96_K1_UFCIN1_UFCOU8_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,676619,6.766 ms,416,43,11244,19614,22.807017543859647,7.16,2.0512259194395797,1.71
config_CIN32_HIN14_WIN56_COUT96_K1_UFCIN1_UFCOU32_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,401003,4.010 ms,504,139,12330,27262,27.631578947368425,9.95,2.2493432574430825,5.52
config_CIN32_HIN14_WIN56_COUT96_K1_UFCIN8_UFCOU1_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,3455979,34.560 ms,399,48,12136,19191,21.875,7.0,2.2139521307647403,1.9
config_CIN32_HIN14_WIN56_COUT96_K1_UFCIN8_UFCOU8_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,883563,8.836 ms,486,274,13320,29098,26.644736842105267,10.62,2.4299474605954465,10.87
config_CIN32_HIN14_WIN56_COUT96_K1_UFCIN8_UFCOU32_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,607947,6.079 ms,486,1042,24490,64090,26.644736842105267,23.38,4.467673671920607,41.35
config_CIN32_HIN14_WIN56_COUT96_K1_UFCIN32_UFCOU1_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,3451339,34.513 ms,423,168,17188,26022,23.190789473684212,9.49,3.135580852305896,6.67
config_CIN32_HIN14_WIN56_COUT96_K1_UFCIN32_UFCOU8_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,878923,8.789 ms,422,1066,28772,61559,23.135964912280702,22.46,5.248832457676591,42.3
config_CIN32_HIN14_WIN56_COUT96_K1_UFCIN32_UFCOU32_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,603307,6.033 ms,486,4138,62806,178135,26.644736842105267,64.99,11.457603619381203,164.21
config_CIN32_HIN14_WIN56_COUT96_K3_UFCIN1_UFCOU1_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,22071519,0.221 sec,385,8,10516,17815,21.107456140350877,6.5,1.9184179801517807,0.32
config_CIN32_HIN14_WIN56_COUT96_K3_UFCIN1_UFCOU8_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,3039136,30.391 ms,434,36,10929,20356,23.793859649122805,7.43,1.993760945709282,1.43
