Project,Function,CYCLE,LATENCY,BRAM,DSP,FF,LUT,BRAM_Utilization,LUT_Utilization,FF_Utilization,DSP_Utilization
config_CIN32_HIN14_WIN14_COUT32_K3_UFCIN2_UFCOU16_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,409168,4.092 ms,102,132,11503,25255,5.592105263157895,9.21,2.0984748978400467,5.24
config_CIN32_HIN14_WIN14_COUT32_K3_UFCIN4_UFCOU2_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,1188072,11.881 ms,86,36,11069,19802,4.714912280701754,7.22,2.019300934033859,1.43
config_CIN32_HIN14_WIN14_COUT32_K3_UFCIN4_UFCOU4_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,734920,7.349 ms,86,68,11211,21297,4.714912280701754,7.77,2.045205779334501,2.7
config_CIN32_HIN14_WIN14_COUT32_K3_UFCIN4_UFCOU16_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,395056,3.951 ms,134,260,11995,30511,7.346491228070176,11.13,2.1882297139521305,10.32
config_CIN32_HIN14_WIN14_COUT32_K3_UFCIN16_UFCOU2_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,1177488,11.775 ms,86,132,12540,26148,4.714912280701754,9.54,2.287653239929947,5.24
config_CIN32_HIN14_WIN14_COUT32_K3_UFCIN16_UFCOU4_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,724336,7.243 ms,118,260,12922,31005,6.469298245614036,11.31,2.3573409223584356,10.32
config_CIN32_HIN14_WIN14_COUT32_K3_UFCIN16_UFCOU16_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,384472,3.845 ms,326,1028,14906,60765,17.87280701754386,22.17,2.7192790426152946,40.79
config_CIN32_HIN14_WIN14_COUT96_K1_UFCIN2_UFCOU2_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,533156,5.332 ms,124,20,10760,18131,6.798245614035088,6.62,1.962930531231757,0.79
config_CIN32_HIN14_WIN14_COUT96_K1_UFCIN2_UFCOU4_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,330404,3.304 ms,130,36,10934,19083,7.12719298245614,6.96,1.9946730881494452,1.43
config_CIN32_HIN14_WIN14_COUT96_K1_UFCIN2_UFCOU16_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,178340,1.783 ms,162,132,11562,24787,8.881578947368421,9.04,2.1092381786339756,5.24
config_CIN32_HIN14_WIN14_COUT96_K1_UFCIN4_UFCOU2_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,531108,5.311 ms,124,36,11022,18948,6.798245614035088,6.91,2.010726795096322,1.43
config_CIN32_HIN14_WIN14_COUT96_K1_UFCIN4_UFCOU4_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,328356,3.284 ms,138,68,11244,20508,7.565789473684211,7.48,2.0512259194395797,2.7
config_CIN32_HIN14_WIN14_COUT96_K1_UFCIN4_UFCOU16_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,176292,1.763 ms,194,260,12120,29860,10.635964912280702,10.89,2.2110332749562174,10.32
config_CIN32_HIN14_WIN14_COUT96_K1_UFCIN16_UFCOU2_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,529572,5.296 ms,148,132,12556,23790,8.114035087719298,8.68,2.2905720957384705,5.24
config_CIN32_HIN14_WIN14_COUT96_K1_UFCIN16_UFCOU4_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,326820,3.268 ms,186,260,13066,28866,10.197368421052632,10.53,2.383610624635143,10.32
config_CIN32_HIN14_WIN14_COUT96_K1_UFCIN16_UFCOU16_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,174756,1.748 ms,130,1028,23622,60850,7.12719298245614,22.2,4.309325744308231,40.79
config_CIN32_HIN14_WIN14_COUT96_K3_UFCIN2_UFCOU2_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,3075592,30.756 ms,170,20,10787,18842,9.320175438596491,6.87,1.96785610040864,0.79
config_CIN32_HIN14_WIN14_COUT96_K3_UFCIN2_UFCOU4_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,1716136,17.161 ms,180,36,10961,19811,9.868421052631579,7.23,1.999598657326328,1.43
config_CIN32_HIN14_WIN14_COUT96_K3_UFCIN2_UFCOU16_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,696544,6.965 ms,188,132,11589,25519,10.307017543859649,9.31,2.114163747810858,5.24
config_CIN32_HIN14_WIN14_COUT96_K3_UFCIN4_UFCOU2_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,3061480,30.615 ms,170,36,11049,19920,9.320175438596491,7.27,2.015652364273205,1.43
config_CIN32_HIN14_WIN14_COUT96_K3_UFCIN4_UFCOU4_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,1702024,17.020 ms,180,68,11271,21511,9.868421052631579,7.85,2.0561514886164622,2.7
config_CIN32_HIN14_WIN14_COUT96_K3_UFCIN4_UFCOU16_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,682432,6.824 ms,188,260,12147,30867,10.307017543859649,11.26,2.2159588441330995,10.32
config_CIN32_HIN14_WIN14_COUT96_K3_UFCIN16_UFCOU2_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,3050896,30.509 ms,170,132,12581,26470,9.320175438596491,9.66,2.2951328079392876,5.24
config_CIN32_HIN14_WIN14_COUT96_K3_UFCIN16_UFCOU4_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,1691440,16.914 ms,180,260,13091,31625,9.868421052631579,11.54,2.3881713368359603,10.32
config_CIN32_HIN14_WIN14_COUT96_K3_UFCIN16_UFCOU16_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,671848,6.718 ms,380,1028,15455,61743,20.833333333333336,22.53,2.8194322825452423,40.79
config_CIN32_HIN14_WIN28_COUT32_K1_UFCIN2_UFCOU2_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,385636,3.856 ms,104,20,10817,18152,5.701754385964912,6.62,1.9733289550496205,0.79
config_CIN32_HIN14_WIN28_COUT32_K1_UFCIN2_UFCOU4_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,258916,2.589 ms,108,36,10922,19059,5.921052631578947,6.95,1.992483946293053,1.43
config_CIN32_HIN14_WIN28_COUT32_K1_UFCIN2_UFCOU16_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,163876,1.639 ms,132,132,11524,24831,7.236842105263158,9.06,2.1023058960887333,5.24
config_CIN32_HIN14_WIN28_COUT32_K1_UFCIN4_UFCOU2_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,381796,3.818 ms,108,36,11074,19007,5.921052631578947,6.93,2.0202130764740223,1.43
config_CIN32_HIN14_WIN28_COUT32_K1_UFCIN4_UFCOU4_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,255076,2.551 ms,116,68,11223,20522,6.359649122807018,7.49,2.0473949211908935,2.7
config_CIN32_HIN14_WIN28_COUT32_K1_UFCIN4_UFCOU16_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,160036,1.600 ms,100,260,14097,30458,5.482456140350877,11.11,2.5716943957968477,10.32
config_CIN32_HIN14_WIN28_COUT32_K1_UFCIN16_UFCOU2_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,378916,3.789 ms,132,132,12570,24077,7.236842105263158,8.78,2.2931260945709284,5.24
config_CIN32_HIN14_WIN28_COUT32_K1_UFCIN16_UFCOU4_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,252196,2.522 ms,100,260,15031,29620,5.482456140350877,10.81,2.742082603619381,10.32
config_CIN32_HIN14_WIN28_COUT32_K1_UFCIN16_UFCOU16_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,157156,1.572 ms,100,1028,23345,60164,5.482456140350877,21.95,4.258793053123176,40.79
config_CIN32_HIN14_WIN28_COUT32_K3_UFCIN2_UFCOU2_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,2392688,23.927 ms,130,20,10841,18768,7.12719298245614,6.85,1.977707238762405,0.79
config_CIN32_HIN14_WIN28_COUT32_K3_UFCIN2_UFCOU4_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,1486384,14.864 ms,130,36,10947,19647,7.12719298245614,7.17,1.9970446584938704,1.43
config_CIN32_HIN14_WIN28_COUT32_K3_UFCIN2_UFCOU16_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,806656,8.067 ms,130,132,11555,25281,7.12719298245614,9.22,2.107961179217747,5.24
config_CIN32_HIN14_WIN28_COUT32_K3_UFCIN4_UFCOU2_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,2364464,23.645 ms,130,36,11098,19828,7.12719298245614,7.23,2.0245913601868066,1.43
config_CIN32_HIN14_WIN28_COUT32_K3_UFCIN4_UFCOU4_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,1458160,14.582 ms,130,68,11248,21323,7.12719298245614,7.78,2.05195563339171,2.7
config_CIN32_HIN14_WIN28_COUT32_K3_UFCIN4_UFCOU16_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,778432,7.784 ms,162,260,12080,30537,8.881578947368421,11.14,2.203736135434909,10.32
config_CIN32_HIN14_WIN28_COUT32_K3_UFCIN16_UFCOU2_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,2343296,23.433 ms,130,132,12593,26174,7.12719298245614,9.55,2.29732194979568,5.24
config_CIN32_HIN14_WIN28_COUT32_K3_UFCIN16_UFCOU4_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,1436992,14.370 ms,162,260,13007,31031,8.881578947368421,11.32,2.3728473438412143,10.32
config_CIN32_HIN14_WIN28_COUT32_K3_UFCIN16_UFCOU16_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,757264,7.573 ms,354,1028,15183,60791,19.407894736842106,22.18,2.76981173380035,40.79
config_CIN32_HIN14_WIN28_COUT96_K1_UFCIN2_UFCOU2_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,991460,9.915 ms,222,20,10790,18256,12.171052631578947,6.66,1.9684033858727377,0.79
config_CIN32_HIN14_WIN28_COUT96_K1_UFCIN2_UFCOU4_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,611300,6.113 ms,228,36,10966,19230,12.5,7.02,2.0005107997664915,1.43
config_CIN32_HIN14_WIN28_COUT96_K1_UFCIN2_UFCOU16_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,326180,3.262 ms,284,132,11616,24954,15.570175438596493,9.1,2.119089316987741,5.24
config_CIN32_HIN14_WIN28_COUT96_K1_UFCIN4_UFCOU2_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,987620,9.876 ms,222,36,11057,19137,12.171052631578947,6.98,2.0171117921774666,1.43
config_CIN32_HIN14_WIN28_COUT96_K1_UFCIN4_UFCOU4_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,607460,6.075 ms,236,68,11285,20719,12.938596491228072,7.56,2.05870548744892,2.7
config_CIN32_HIN14_WIN28_COUT96_K1_UFCIN4_UFCOU16_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,322340,3.223 ms,316,260,12207,30095,17.324561403508774,10.98,2.2269045534150615,10.32
config_CIN32_HIN14_WIN28_COUT96_K1_UFCIN16_UFCOU2_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,984740,9.847 ms,246,132,12615,24363,13.486842105263158,8.89,2.3013353765323994,5.24
config_CIN32_HIN14_WIN28_COUT96_K1_UFCIN16_UFCOU4_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,604580,6.046 ms,284,260,13155,29461,15.570175438596493,10.75,2.399846760070053,10.32
config_CIN32_HIN14_WIN28_COUT96_K1_UFCIN16_UFCOU16_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,319460,3.195 ms,252,1028,23901,61493,13.815789473684212,22.44,4.360223292469352,40.79
config_CIN32_HIN14_WIN28_COUT96_K3_UFCIN2_UFCOU2_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,6116336,61.163 ms,252,20,10812,18853,13.815789473684212,6.88,1.9724168126094572,0.79
config_CIN32_HIN14_WIN28_COUT96_K3_UFCIN2_UFCOU4_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,3397424,33.974 ms,262,36,10989,19829,14.364035087719298,7.23,2.0047066549912436,1.43
config_CIN32_HIN14_WIN28_COUT96_K3_UFCIN2_UFCOU16_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,1358240,13.582 ms,302,132,11641,25549,16.557017543859647,9.32,2.123650029188558,5.24
config_CIN32_HIN14_WIN28_COUT96_K3_UFCIN4_UFCOU2_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,6088112,60.881 ms,252,36,11079,19931,13.815789473684212,7.27,2.021125218914186,1.43
config_CIN32_HIN14_WIN28_COUT96_K3_UFCIN4_UFCOU4_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,3369200,33.692 ms,262,68,11308,21525,14.364035087719298,7.85,2.062901342673672,2.7
config_CIN32_HIN14_WIN28_COUT96_K3_UFCIN4_UFCOU16_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,1330016,13.300 ms,302,260,12232,30897,16.557017543859647,11.27,2.2314652656158787,10.32
config_CIN32_HIN14_WIN28_COUT96_K3_UFCIN16_UFCOU2_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,6066944,60.669 ms,252,132,12635,26481,13.815789473684212,9.66,2.304983946293053,5.24
config_CIN32_HIN14_WIN28_COUT96_K3_UFCIN16_UFCOU4_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,3348032,33.480 ms,262,260,13176,31615,14.364035087719298,11.53,2.403677758318739,10.32
config_CIN32_HIN14_WIN28_COUT96_K3_UFCIN16_UFCOU16_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,1308848,13.088 ms,494,1028,15732,61773,27.083333333333332,22.54,2.8699649737302977,40.79
config_CIN32_HIN14_WIN56_COUT32_K1_UFCIN2_UFCOU2_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,832235,8.322 ms,182,28,11174,17925,9.978070175438598,6.54,2.0384559252772916,1.11
config_CIN32_HIN14_WIN56_COUT32_K1_UFCIN2_UFCOU4_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,587243,5.872 ms,190,44,11280,18837,10.416666666666668,6.87,2.0577933450087564,1.75
config_CIN32_HIN14_WIN56_COUT32_K1_UFCIN2_UFCOU16_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,403499,4.035 ms,214,140,11899,24584,11.732456140350877,8.97,2.1707165791009926,5.56
config_CIN32_HIN14_WIN56_COUT32_K1_UFCIN4_UFCOU2_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,824811,8.248 ms,194,46,11596,18780,10.635964912280702,6.85,2.115440747227087,1.83
config_CIN32_HIN14_WIN56_COUT32_K1_UFCIN4_UFCOU4_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,579819,5.798 ms,206,78,11748,20300,11.293859649122808,7.41,2.143169877408056,3.1
config_CIN32_HIN14_WIN56_COUT32_K1_UFCIN4_UFCOU16_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,396075,3.961 ms,190,270,14659,30207,10.416666666666668,11.02,2.67421920607122,10.71
config_CIN32_HIN14_WIN56_COUT32_K1_UFCIN16_UFCOU2_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,819243,8.192 ms,218,154,14076,23822,11.951754385964913,8.69,2.567863397548161,6.11
config_CIN32_HIN14_WIN56_COUT32_K1_UFCIN16_UFCOU4_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,574251,5.743 ms,190,282,16552,29370,10.416666666666668,10.72,3.0195563339171043,11.19
config_CIN32_HIN14_WIN56_COUT32_K1_UFCIN16_UFCOU16_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,390507,3.905 ms,190,1050,25023,59861,10.416666666666668,21.84,4.564908056042031,41.67
config_CIN32_HIN14_WIN56_COUT32_K3_UFCIN2_UFCOU2_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,4773696,47.737 ms,200,20,10865,18792,10.964912280701753,6.86,1.9820855224751897,0.79
config_CIN32_HIN14_WIN56_COUT32_K3_UFCIN2_UFCOU4_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,2961088,29.611 ms,208,36,10975,19684,11.403508771929824,7.18,2.0021526561587857,1.43
config_CIN32_HIN14_WIN56_COUT32_K3_UFCIN2_UFCOU16_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,1601632,16.016 ms,208,132,11607,25306,11.403508771929824,9.23,2.1174474605954465,5.24
config_CIN32_HIN14_WIN56_COUT32_K3_UFCIN4_UFCOU2_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,4717248,47.172 ms,208,36,11127,19852,11.403508771929824,7.24,2.0298817863397547,1.43
config_CIN32_HIN14_WIN56_COUT32_K3_UFCIN4_UFCOU4_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,2904640,29.046 ms,216,68,11285,21364,11.842105263157894,7.79,2.05870548744892,2.7
config_CIN32_HIN14_WIN56_COUT32_K3_UFCIN4_UFCOU16_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,1545184,15.452 ms,248,260,12165,30562,13.596491228070176,11.15,2.219242556917688,10.32
config_CIN32_HIN14_WIN56_COUT32_K3_UFCIN16_UFCOU2_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,4674912,46.749 ms,208,132,12646,26170,11.403508771929824,9.55,2.306990659661413,5.24
config_CIN32_HIN14_WIN56_COUT32_K3_UFCIN16_UFCOU4_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,2862304,28.623 ms,248,260,13092,31068,13.596491228070176,11.34,2.388353765323993,10.32
config_CIN32_HIN14_WIN56_COUT32_K3_UFCIN16_UFCOU16_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,1502848,15.028 ms,440,1028,15460,60788,24.12280701754386,22.18,2.820344424985406,40.79
config_CIN32_HIN14_WIN56_COUT96_K1_UFCIN2_UFCOU2_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,1997163,19.972 ms,396,28,11152,18050,21.710526315789476,6.59,2.0344424985405722,1.11
config_CIN32_HIN14_WIN56_COUT96_K1_UFCIN2_UFCOU4_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,1262187,12.622 ms,398,44,11330,19009,21.820175438596493,6.94,2.066914769410391,1.75
config_CIN32_HIN14_WIN56_COUT96_K1_UFCIN2_UFCOU16_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,710955,7.110 ms,478,140,11998,24730,26.206140350877195,9.02,2.1887769994162287,5.56
config_CIN32_HIN14_WIN56_COUT96_K1_UFCIN4_UFCOU2_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,1989739,19.897 ms,404,46,11588,18935,22.149122807017545,6.91,2.1139813193228254,1.83
config_CIN32_HIN14_WIN56_COUT96_K1_UFCIN4_UFCOU4_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,1254763,12.548 ms,414,78,11820,20502,22.697368421052634,7.48,2.15630472854641,3.1
config_CIN32_HIN14_WIN56_COUT96_K1_UFCIN4_UFCOU16_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,703531,7.035 ms,518,270,12780,29871,28.399122807017545,10.9,2.3314360770577935,10.71
config_CIN32_HIN14_WIN56_COUT96_K1_UFCIN16_UFCOU2_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,1984171,19.842 ms,428,154,14154,24157,23.464912280701753,8.81,2.582092819614711,6.11
config_CIN32_HIN14_WIN56_COUT96_K1_UFCIN16_UFCOU4_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,1249195,12.492 ms,462,282,14710,29240,25.32894736842105,10.67,2.6835230589608874,11.19
config_CIN32_HIN14_WIN56_COUT96_K1_UFCIN16_UFCOU16_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,697963,6.980 ms,454,1050,25614,61241,24.890350877192983,22.34,4.672723292469351,41.67
config_CIN32_HIN14_WIN56_COUT96_K3_UFCIN2_UFCOU2_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,12197824,0.122 sec,410,20,10836,18894,22.478070175438596,6.89,1.9767950963222418,0.79
config_CIN32_HIN14_WIN56_COUT96_K3_UFCIN2_UFCOU4_PAD1_STRIDE1_BIASTrue_conv2d_ACTIVATIONrelu_ap_fixed_32_10_,Overall,6760000,67.600 ms,416,36,11018,19851,22.807017543859647,7.24,2.0099970811441916,1.43
