Project,Function,CYCLE,LATENCY,BRAM,DSP,FF,LUT,BRAM_Utilization,LUT_Utilization,FF_Utilization,DSP_Utilization
ATTN_config_96_120_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__24_8_32,Overall,693608,6.936 ms,396,3436,742589,865218,21.710526315789476,315.68,135.46938849970812,136.35
ATTN_config_96_120_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__24_24_8,Overall,697165,6.972 ms,508,884,636772,552374,27.850877192982455,201.54,116.16535318155283,35.08
ATTN_config_96_120_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__24_24_32,Overall,712904,7.129 ms,412,3180,801763,923492,22.587719298245617,336.94,146.26441185055458,126.19
ATTN_config_96_120_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__24_32_8,Overall,702445,7.024 ms,332,884,649876,563129,18.201754385964914,205.46,118.55589608873322,35.08
ATTN_config_96_120_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__24_32_32,Overall,718184,7.182 ms,428,3180,826875,950319,23.464912280701753,346.73,150.84555604203152,126.19
ATTN_config_96_120_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__32_8_8,Overall,690152,6.902 ms,324,884,635307,549418,17.763157894736842,200.46,115.89809544658493,35.08
ATTN_config_96_120_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__32_8_32,Overall,705896,7.059 ms,308,3180,783394,789220,16.885964912280702,287.95,142.91338295388206,126.19
ATTN_config_96_120_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__32_24_8,Overall,709448,7.094 ms,468,820,648285,567076,25.657894736842106,206.9,118.2656523642732,32.54
ATTN_config_96_120_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__32_24_32,Overall,725192,7.252 ms,324,2924,842568,847494,17.763157894736842,309.21,153.70840630472856,116.03
ATTN_config_96_120_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__32_32_8,Overall,714728,7.147 ms,292,820,661389,577831,16.00877192982456,210.83,120.6561952714536,32.54
ATTN_config_96_120_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__32_32_32,Overall,730472,7.305 ms,340,2924,867680,874321,18.640350877192983,319.0,158.28955049620546,116.03
ATTN_config_96_192_6_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_8_8,Overall,2514779,25.148 ms,831,1142,41700,75251,45.55921052631579,27.46,7.607267950963223,45.32
ATTN_config_96_192_6_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_8_32,Overall,1894475,18.945 ms,1407,4310,85219,179238,77.13815789473685,65.4,15.54637332165791,171.03
ATTN_config_96_192_6_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_24_8,Overall,2575259,25.753 ms,975,1078,54882,92873,53.45394736842105,33.89,10.012040280210158,42.78
ATTN_config_96_192_6_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_24_32,Overall,1954973,19.550 ms,1167,4054,153651,246715,63.98026315789473,90.02,28.030319614711036,160.87
ATTN_config_96_192_6_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_32_8,Overall,2588507,25.885 ms,1055,1078,59906,100556,57.83991228070175,36.69,10.928561004086399,42.78
ATTN_config_96_192_6_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_32_32,Overall,1968203,19.682 ms,1183,4054,179119,273653,64.85745614035088,99.84,32.67640834792761,160.87
ATTN_config_96_192_6_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__24_8_8,Overall,2643812,26.438 ms,1007,950,63057,122494,55.208333333333336,44.69,11.503393169877409,37.7
ATTN_config_96_192_6_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__24_8_32,Overall,2023508,20.235 ms,2927,3542,166880,362493,160.4714912280702,132.26,30.443666082895504,140.56
ATTN_config_96_192_6_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__24_24_8,Overall,2704292,27.043 ms,1151,886,76237,140116,63.10307017543859,51.12,13.907800642148278,35.16
ATTN_config_96_192_6_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__24_24_32,Overall,2084006,20.840 ms,2687,3286,235312,429970,147.31359649122805,156.88,42.92761237594863,130.4
ATTN_config_96_192_6_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__24_32_8,Overall,2717540,27.175 ms,1231,886,81261,147799,67.4890350877193,53.93,14.824321366024517,35.16
ATTN_config_96_192_6_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__24_32_32,Overall,2097236,20.972 ms,2703,3286,260780,456908,148.1907894736842,166.71,47.573701109165206,130.4
ATTN_config_96_192_6_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__32_8_8,Overall,2717531,27.175 ms,1215,886,73765,143346,66.61184210526315,52.3,13.456837419731466,35.16
ATTN_config_96_192_6_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__32_8_32,Overall,2097227,20.972 ms,3711,3286,213420,446695,203.45394736842107,162.98,38.93388791593696,130.4
ATTN_config_96_192_6_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__32_24_8,Overall,2778011,27.780 ms,1359,822,86945,160968,74.50657894736842,58.73,15.861244892002336,32.62
ATTN_config_96_192_6_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__32_24_32,Overall,2157725,21.577 ms,3471,3030,281854,514172,190.29605263157893,187.6,51.41819906596614,120.24
ATTN_config_96_192_6_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__32_32_8,Overall,2791259,27.913 ms,1439,822,91969,168651,78.89254385964912,61.53,16.777765615878575,32.62
ATTN_config_96_192_6_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__32_32_32,Overall,2170955,21.710 ms,3487,3030,307322,541110,191.17324561403507,197.43,56.06428779918272,120.24
ATTN_config_96_192_3_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_8_8,Overall,2159087,21.591 ms,831,1142,41699,74879,45.55921052631579,27.32,7.607085522475189,45.32
ATTN_config_96_192_3_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_8_32,Overall,2204591,22.046 ms,1407,4206,83751,178000,77.13815789473685,64.94,15.27856830122592,166.9
ATTN_config_96_192_3_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_24_8,Overall,2216975,22.170 ms,975,1078,54881,92501,53.45394736842105,33.75,10.011857851722125,42.78
ATTN_config_96_192_3_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_24_32,Overall,2262479,22.625 ms,1167,3950,152045,245102,63.98026315789473,89.43,27.73733946293053,156.75
ATTN_config_96_192_3_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_32_8,Overall,2232815,22.328 ms,1055,1078,59905,100184,57.83991228070175,36.55,10.928378575598366,42.78
ATTN_config_96_192_3_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_32_32,Overall,2278319,22.783 ms,1183,3950,177651,271929,64.85745614035088,99.22,32.40860332749562,156.75
ATTN_config_96_192_3_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__24_8_8,Overall,2288120,22.881 ms,1007,950,63056,122122,55.208333333333336,44.56,11.503210741389374,37.7
ATTN_config_96_192_3_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__24_8_32,Overall,2333624,23.336 ms,2927,3438,165412,361255,160.4714912280702,131.81,30.175861062463515,136.43
ATTN_config_96_192_3_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__24_24_8,Overall,2346008,23.460 ms,1151,886,76236,139744,63.10307017543859,50.99,13.907618213660244,35.16
ATTN_config_96_192_3_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__24_24_32,Overall,2391512,23.915 ms,2687,3182,233704,428357,147.31359649122805,156.29,42.63426736719206,126.27
ATTN_config_96_192_3_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__24_32_8,Overall,2361848,23.618 ms,1231,886,81260,147427,67.4890350877193,53.79,14.824138937536485,35.16
ATTN_config_96_192_3_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__24_32_32,Overall,2407352,24.074 ms,2703,3182,259312,455184,148.1907894736842,166.08,47.30589608873322,126.27
ATTN_config_96_192_3_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__32_8_8,Overall,2361839,23.618 ms,1215,886,73764,142974,66.61184210526315,52.17,13.456654991243433,35.16
ATTN_config_96_192_3_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__32_8_32,Overall,2407343,24.073 ms,3711,3182,211952,445457,203.45394736842107,162.53,38.666082895504964,126.27
ATTN_config_96_192_3_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__32_24_8,Overall,2419727,24.197 ms,1359,822,86944,160596,74.50657894736842,58.59,15.861062463514303,32.62
ATTN_config_96_192_3_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__32_24_32,Overall,2465231,24.652 ms,3471,2926,280251,512559,190.29605263157893,187.01,51.12576619964974,116.11
ATTN_config_96_192_3_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__32_32_8,Overall,2435567,24.356 ms,1439,822,91968,168279,78.89254385964912,61.4,16.777583187390544,32.62
ATTN_config_96_192_3_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__32_32_32,Overall,2481071,24.811 ms,3487,2926,305854,539386,191.17324561403507,196.8,55.796482778750736,116.11
ATTN_config_120_96_3_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_8_8,Overall,1601567,16.016 ms,487,1142,41536,75164,26.69956140350877,27.42,7.577349678925861,45.32
ATTN_config_120_96_3_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_8_32,Overall,1118831,11.188 ms,1255,4310,84645,178787,68.8048245614035,65.23,15.441659369527144,171.03
ATTN_config_120_96_3_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_24_8,Overall,1650887,16.509 ms,631,1078,54722,93057,34.594298245614034,33.95,9.982851722124927,42.78
ATTN_config_120_96_3_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_24_32,Overall,1168160,11.682 ms,1015,4054,152887,244371,55.64692982456141,89.16,27.890944249854055,160.87
ATTN_config_120_96_3_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_32_8,Overall,1670687,16.707 ms,711,1078,59767,100093,38.98026315789473,36.52,10.903203444249854,42.78
ATTN_config_120_96_3_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_32_32,Overall,1187951,11.880 ms,1031,4054,178867,269216,56.52412280701754,98.23,32.63043636894337,160.87
ATTN_config_120_96_3_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__24_8_8,Overall,1636135,16.361 ms,863,950,62786,122272,47.31359649122807,44.61,11.453955049620548,37.7
ATTN_config_120_96_3_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__24_8_32,Overall,1153399,11.534 ms,479,3542,240014,375835,26.260964912280706,137.13,43.78539112667834,140.56
ATTN_config_120_96_3_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__24_24_8,Overall,1685455,16.855 ms,1007,886,75970,140165,55.208333333333336,51.14,13.859092235843548,35.16
ATTN_config_120_96_3_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__24_24_32,Overall,1202728,12.027 ms,239,3286,308256,441419,13.103070175438598,161.05,56.234676007005255,130.4
ATTN_config_120_96_3_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__24_32_8,Overall,1705255,17.053 ms,1087,886,81015,147201,59.59429824561403,53.71,14.779443957968477,35.16
ATTN_config_120_96_3_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__24_32_32,Overall,1222519,12.225 ms,255,3286,334236,466264,13.980263157894738,170.12,60.974168126094575,130.4
ATTN_config_120_96_3_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__32_8_8,Overall,1659167,16.592 ms,1063,886,73624,143216,58.27850877192983,52.25,13.431115002918856,35.16
ATTN_config_120_96_3_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__32_8_32,Overall,1176431,11.764 ms,487,3286,311247,461638,26.69956140350877,168.43,56.780319614711026,130.4
ATTN_config_120_96_3_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__32_24_8,Overall,1708487,17.085 ms,1207,822,86808,161109,66.1732456140351,58.78,15.836252189141856,32.62
ATTN_config_120_96_3_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__32_24_32,Overall,1225760,12.258 ms,247,3030,379495,527222,13.541666666666666,192.36,69.23069906596614,120.24
ATTN_config_120_96_3_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__32_32_8,Overall,1728287,17.283 ms,1287,822,91853,168145,70.55921052631578,61.35,16.756603911266783,32.62
ATTN_config_120_96_3_32_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__32_32_32,Overall,1245551,12.456 ms,263,3030,405475,552067,14.418859649122806,201.43,73.97019118505546,120.24
ATTN_config_120_96_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_8_8,Overall,867680,8.677 ms,328,1140,602543,494858,17.982456140350877,180.55,109.92100846468185,45.24
ATTN_config_120_96_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_8_32,Overall,893120,8.931 ms,312,4204,655637,624820,17.105263157894736,227.97,119.60686660828954,166.83
ATTN_config_120_96_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_24_8,Overall,899480,8.995 ms,472,1076,615798,512851,25.877192982456144,187.12,112.33909807355518,42.7
ATTN_config_120_96_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_24_32,Overall,924920,9.249 ms,328,3948,715834,684269,17.982456140350877,249.66,130.58851430239346,156.67
ATTN_config_120_96_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_32_8,Overall,913760,9.138 ms,552,1076,620625,519887,30.263157894736842,189.68,113.21968038528895,42.7
ATTN_config_120_96_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_32_32,Overall,939200,9.392 ms,344,3948,740907,709265,18.859649122807017,258.78,135.16254378283713,156.67
ATTN_config_120_96_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__24_8_8,Overall,890728,8.907 ms,296,948,623707,534169,16.228070175438596,194.9,113.78192498540571,37.62
ATTN_config_120_96_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__24_8_32,Overall,916168,9.162 ms,400,3436,742613,868274,21.929824561403507,316.8,135.4737667834209,136.35
ATTN_config_120_96_1_64_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__24_24_8,Overall,922528,9.225 ms,440,884,636962,552162,24.12280701754386,201.46,116.20001459427904,35.08
