Project,Function,CYCLE,LATENCY,BRAM,DSP,FF,LUT,BRAM_Utilization,LUT_Utilization,FF_Utilization,DSP_Utilization
ATTN_config_16_16_1_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_4_1,Overall,18940,0.189 ms,74,214,260554,218639,4.057017543859649,79.77,47.53247227086982,8.49
ATTN_config_16_16_1_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_4_4,Overall,16289,0.163 ms,65,426,263824,225435,3.56359649122807,82.25,48.12901342673672,16.9
ATTN_config_16_16_1_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_4_8,Overall,15969,0.160 ms,77,698,268504,234527,4.2214912280701755,85.57,48.982778750729715,27.7
ATTN_config_16_16_1_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_8_1,Overall,18651,0.187 ms,106,326,263634,222245,5.81140350877193,81.09,48.094352014010504,12.94
ATTN_config_16_16_1_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_8_4,Overall,16511,0.165 ms,93,586,268141,230316,5.098684210526316,84.03,48.916557209573845,23.25
ATTN_config_16_16_1_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_8_8,Overall,16159,0.162 ms,105,922,274336,241289,5.756578947368421,88.04,50.04670169293637,36.59
ATTN_config_16_16_1_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_1_1,Overall,18844,0.188 ms,66,178,259126,218151,3.618421052631579,79.59,47.27196438995914,7.06
ATTN_config_16_16_1_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_1_4,Overall,17501,0.175 ms,52,498,265270,228035,2.850877192982456,83.2,48.392805020431986,19.76
ATTN_config_16_16_1_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_1_8,Overall,16926,0.169 ms,68,914,273459,241946,3.7280701754385963,88.28,49.886711908931694,36.27
ATTN_config_16_16_1_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_4_1,Overall,18684,0.187 ms,90,262,261299,220230,4.934210526315789,80.35,47.668381494454174,10.4
ATTN_config_16_16_1_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_4_4,Overall,16033,0.160 ms,69,618,268364,231563,3.7828947368421053,84.49,48.95723876240513,24.52
ATTN_config_16_16_1_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_4_8,Overall,15713,0.157 ms,81,1082,277560,246611,4.440789473684211,89.98,50.63485113835377,42.94
ATTN_config_16_16_1_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_8_1,Overall,18395,0.184 ms,122,374,264379,223836,6.68859649122807,81.67,48.23026123759486,14.84
ATTN_config_16_16_1_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_8_4,Overall,16255,0.163 ms,97,778,272681,236444,5.317982456140351,86.27,49.744782545242266,30.87
ATTN_config_16_16_1_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_8_8,Overall,15903,0.159 ms,109,1306,283392,253373,5.975877192982456,92.44,51.69877408056042,51.83
ATTN_config_16_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_1_1,Overall,53398,0.534 ms,43,94,400782,323262,2.357456140350877,117.94,73.11405429071803,3.73
ATTN_config_16_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_1_4,Overall,49720,0.497 ms,59,162,400820,325096,3.234649122807018,118.61,73.12098657326328,6.43
ATTN_config_16_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_1_8,Overall,48570,0.486 ms,87,242,401762,328852,4.769736842105264,119.98,73.29283420899007,9.6
ATTN_config_16_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_4_1,Overall,52031,0.520 ms,67,178,403073,325503,3.673245614035088,118.76,73.53199795680094,7.06
ATTN_config_16_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_4_4,Overall,46784,0.468 ms,92,282,403423,328495,5.0438596491228065,119.85,73.59584792761238,11.19
ATTN_config_16_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_4_8,Overall,46144,0.461 ms,100,410,405912,333646,5.482456140350877,121.73,74.04991243432575,16.27
ATTN_config_16_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_8_1,Overall,51453,0.515 ms,99,290,406216,329142,5.427631578947369,120.09,74.10537069468768,11.51
ATTN_config_16_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_8_4,Overall,47228,0.472 ms,104,442,408264,333632,5.701754385964912,121.73,74.47898423817864,17.54
ATTN_config_16_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_8_8,Overall,46588,0.466 ms,128,634,411773,340397,7.017543859649122,124.2,75.11912580268535,25.16
ATTN_config_16_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_1_1,Overall,41111,0.411 ms,52,130,401260,324398,2.850877192982456,118.36,73.20125510799767,5.16
ATTN_config_16_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_1_4,Overall,37944,0.379 ms,98,306,402037,329370,5.37280701754386,120.17,73.34300204319906,12.14
ATTN_config_16_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_1_8,Overall,36794,0.368 ms,162,530,404196,337343,8.881578947368421,123.08,73.73686514886164,21.03
ATTN_config_16_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_4_1,Overall,40255,0.403 ms,76,214,403385,326562,4.166666666666666,119.15,73.58891564506713,8.49
ATTN_config_16_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_4_4,Overall,35008,0.350 ms,131,426,404640,332769,7.182017543859649,121.41,73.81786339754815,16.9
ATTN_config_16_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_4_8,Overall,34368,0.344 ms,175,698,408346,342137,9.594298245614036,124.83,74.49394337419731,27.7
ATTN_config_16_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_8_1,Overall,39677,0.397 ms,108,326,406528,330201,5.921052631578947,120.48,74.16228838295388,12.94
ATTN_config_16_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_8_4,Overall,35452,0.355 ms,143,586,409481,337906,7.839912280701753,123.29,74.70099970811442,23.25
ATTN_config_16_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_8_8,Overall,34812,0.348 ms,203,922,414207,348888,11.12938596491228,127.29,75.56315674255691,36.59
ATTN_config_16_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_1_1,Overall,39064,0.391 ms,68,178,401958,326048,3.7280701754385963,118.96,73.32859019264448,7.06
ATTN_config_16_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_1_4,Overall,36408,0.364 ms,150,498,405047,335498,8.223684210526317,122.41,73.89211179217746,19.76
ATTN_config_16_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_1_8,Overall,35258,0.353 ms,70,914,416330,350963,3.8377192982456143,128.05,75.95045242265032,36.27
ATTN_config_16_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_4_1,Overall,38719,0.387 ms,92,262,404130,328153,5.0438596491228065,119.73,73.72482486865148,10.4
ATTN_config_16_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_4_4,Overall,33472,0.335 ms,183,618,407650,338897,10.032894736842106,123.65,74.36697314652656,24.52
ATTN_config_16_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_4_8,Overall,32832,0.328 ms,83,1082,420480,355757,4.550438596491229,129.8,76.70753064798599,42.94
ATTN_config_16_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_8_1,Overall,38141,0.381 ms,124,374,407273,331792,6.798245614035088,121.06,74.29819760653824,14.84
ATTN_config_16_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_8_4,Overall,33916,0.339 ms,195,778,412491,344034,10.69078947368421,125.52,75.25010945709282,30.87
ATTN_config_16_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_8_8,Overall,33276,0.333 ms,111,1306,426341,362508,6.0855263157894735,132.26,77.77674401634559,51.83
ATTN_config_16_64_4_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_1_1,Overall,141452,1.415 ms,64,94,684975,538997,3.508771929824561,196.66,124.95895359019265,3.73
ATTN_config_16_64_4_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_1_4,Overall,134058,1.341 ms,72,162,685027,540835,3.9473684210526314,197.33,124.96843987157034,6.43
ATTN_config_16_64_4_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_1_8,Overall,131758,1.318 ms,88,242,685977,544601,4.824561403508771,198.7,125.1417469352014,9.6
ATTN_config_16_64_4_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_4_1,Overall,138689,1.387 ms,87,178,687268,541225,4.769736842105264,197.47,125.3772621132516,7.06
ATTN_config_16_64_4_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_4_4,Overall,128186,1.282 ms,105,282,687651,544234,5.756578947368421,198.57,125.44713222416813,11.19
ATTN_config_16_64_4_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_4_8,Overall,126906,1.269 ms,133,410,689152,549139,7.291666666666667,200.36,125.72095738470519,16.27
ATTN_config_16_64_4_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_8_1,Overall,137533,1.375 ms,119,290,690410,544864,6.524122807017544,198.8,125.95045242265033,11.51
ATTN_config_16_64_4_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_8_4,Overall,129074,1.291 ms,149,442,691480,549115,8.168859649122808,200.35,126.14565090484531,17.54
ATTN_config_16_64_4_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_8_8,Overall,127794,1.278 ms,129,634,696065,556402,7.072368421052631,203.01,126.98208552247519,25.16
ATTN_config_16_64_4_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_1_1,Overall,92301,0.923 ms,66,130,685457,540120,3.618421052631579,197.07,125.0468841214244,5.16
ATTN_config_16_64_4_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_1_4,Overall,85930,0.859 ms,98,306,686255,545086,5.37280701754386,198.88,125.19246205487448,12.14
ATTN_config_16_64_4_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_1_8,Overall,83630,0.836 ms,162,530,688434,553053,8.881578947368421,201.79,125.58997373029771,21.03
ATTN_config_16_64_4_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_4_1,Overall,90561,0.906 ms,89,214,687583,542273,4.879385964912281,197.85,125.43472708698191,8.49
ATTN_config_16_64_4_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_4_4,Overall,80058,0.801 ms,131,426,688879,548485,7.182017543859649,200.12,125.67115440747227,16.9
ATTN_config_16_64_4_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_4_8,Overall,78778,0.788 ms,207,698,691609,557591,11.348684210526317,203.44,126.16918417980152,27.7
ATTN_config_16_64_4_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_8_1,Overall,89405,0.894 ms,121,326,690725,545912,6.633771929824562,199.18,126.00791739638062,12.94
ATTN_config_16_64_4_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_8_4,Overall,80946,0.809 ms,175,586,692708,553366,9.594298245614036,201.9,126.36967308814944,23.25
ATTN_config_16_64_4_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_8_8,Overall,79666,0.797 ms,203,922,698522,564854,11.12938596491228,206.09,127.43031231757152,36.59
ATTN_config_16_64_4_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_1_1,Overall,84110,0.841 ms,70,178,686154,541770,3.8377192982456143,197.67,125.17403677758318,7.06
ATTN_config_16_64_4_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_1_4,Overall,78762,0.788 ms,150,498,689271,551214,8.223684210526317,201.11,125.74266637478108,19.76
ATTN_config_16_64_4_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_1_8,Overall,76462,0.765 ms,262,914,694430,565137,14.364035087719298,206.19,126.68381494454175,36.27
ATTN_config_16_64_4_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_4_1,Overall,83393,0.834 ms,93,262,688328,543864,5.098684210526316,198.43,125.57063631056626,10.4
ATTN_config_16_64_4_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_4_4,Overall,72890,0.729 ms,183,618,691895,554613,10.032894736842106,202.35,126.22135872737887,24.52
ATTN_config_16_64_4_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_4_8,Overall,71610,0.716 ms,307,1082,697605,569675,16.831140350877195,207.85,127.26302539404553,42.94
ATTN_config_16_64_4_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_8_1,Overall,82237,0.822 ms,125,374,691470,547503,6.853070175438597,199.76,126.14382661996497,14.84
ATTN_config_16_64_4_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_8_4,Overall,73778,0.738 ms,227,778,695724,559494,12.445175438596491,204.14,126.91987740805604,30.87
ATTN_config_16_64_4_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_8_8,Overall,72498,0.725 ms,303,1306,704518,576938,16.611842105263158,210.5,128.52415353181553,51.83
ATTN_config_32_16_1_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_1_1,Overall,61498,0.615 ms,38,96,361863,295594,2.083333333333333,107.85,66.01411996497373,3.81
ATTN_config_32_16_1_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_1_4,Overall,51677,0.517 ms,57,164,361907,297499,3.125,108.54,66.02214681844717,6.51
ATTN_config_32_16_1_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_1_8,Overall,49502,0.495 ms,85,244,362850,301205,4.660087719298246,109.9,66.19417688266199,9.68
ATTN_config_32_16_1_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_4_1,Overall,56196,0.562 ms,62,180,364394,297879,3.399122807017544,108.68,66.47584646818447,7.14
ATTN_config_32_16_1_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_4_4,Overall,45289,0.453 ms,90,284,364749,300924,4.934210526315789,109.79,66.54060858143608,11.27
ATTN_config_32_16_1_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_4_8,Overall,44137,0.441 ms,98,412,367248,306047,5.37280701754386,111.66,66.99649737302977,16.35
ATTN_config_32_16_1_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_8_1,Overall,54529,0.545 ms,94,292,367817,301578,5.1535087719298245,110.03,67.10029918272036,11.59
ATTN_config_32_16_1_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_8_4,Overall,45157,0.452 ms,102,444,369933,306190,5.592105263157895,111.72,67.48631786339755,17.62
ATTN_config_32_16_1_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_8_8,Overall,43941,0.439 ms,126,636,373451,312938,6.907894736842106,114.18,68.12810128429656,25.24
ATTN_config_32_16_1_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_1_1,Overall,55355,0.554 ms,50,132,362339,296738,2.7412280701754383,108.27,66.10095592527729,5.24
ATTN_config_32_16_1_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_1_4,Overall,46045,0.460 ms,48,308,364652,302175,2.631578947368421,110.25,66.5229130180969,12.22
ATTN_config_32_16_1_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_1_8,Overall,43870,0.439 ms,64,532,368340,310110,3.508771929824561,113.15,67.19570928196147,21.11
ATTN_config_32_16_1_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_4_1,Overall,50564,0.506 ms,74,216,364705,298947,4.057017543859649,109.07,66.53258172796264,8.57
ATTN_config_32_16_1_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_4_4,Overall,39657,0.397 ms,81,428,367494,305600,4.440789473684211,111.5,67.04137478108582,16.98
ATTN_config_32_16_1_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_4_8,Overall,38505,0.385 ms,77,700,372738,314952,4.2214912280701755,114.91,67.99802977232925,27.78
ATTN_config_32_16_1_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_8_1,Overall,48897,0.489 ms,106,328,368128,302646,5.81140350877193,110.42,67.15703444249854,13.02
ATTN_config_32_16_1_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_8_4,Overall,39525,0.395 ms,93,588,372678,310866,5.098684210526316,113.42,67.98708406304729,23.33
ATTN_config_32_16_1_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_8_8,Overall,38309,0.383 ms,105,924,378941,321843,5.756578947368421,117.43,69.12963368359603,36.67
ATTN_config_32_16_1_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_1_1,Overall,54332,0.543 ms,66,180,363037,298388,3.618421052631579,108.87,66.2282910099241,7.14
ATTN_config_32_16_1_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_1_4,Overall,45533,0.455 ms,52,500,369192,308303,2.850877192982456,112.49,67.35113835376532,19.84
ATTN_config_32_16_1_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_1_8,Overall,43358,0.434 ms,68,916,377396,322194,3.7280701754385963,117.55,68.84778166958552,36.35
ATTN_config_32_16_1_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_4_1,Overall,50052,0.501 ms,90,264,365450,300538,4.934210526315789,109.65,66.66849095154699,10.48
ATTN_config_32_16_1_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_4_4,Overall,39145,0.391 ms,85,620,372034,311728,4.660087719298246,113.74,67.86960011675424,24.6
ATTN_config_32_16_1_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_4_8,Overall,37993,0.380 ms,81,1084,381794,327036,4.440789473684211,119.32,69.65010215995329,43.02
ATTN_config_32_16_1_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_8_1,Overall,48385,0.484 ms,122,376,368873,304237,6.68859649122807,111.0,67.29294366608289,14.92
ATTN_config_32_16_1_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_8_4,Overall,39013,0.390 ms,97,780,377218,316994,5.317982456140351,115.66,68.81530939871571,30.95
ATTN_config_32_16_1_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_8_8,Overall,37797,0.378 ms,109,1308,387997,333927,5.975877192982456,121.84,70.78170607122009,51.9
ATTN_config_32_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_1_1,Overall,139222,1.392 ms,46,96,504707,403532,2.5219298245614032,147.23,92.07293490951547,3.81
ATTN_config_32_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_1_4,Overall,119608,1.196 ms,60,164,504755,405369,3.289473684210526,147.9,92.08169147694105,6.51
ATTN_config_32_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_1_8,Overall,115258,1.153 ms,88,244,505708,409109,4.824561403508771,149.27,92.25554582603618,9.68
ATTN_config_32_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_4_1,Overall,128559,1.286 ms,69,180,507237,405808,3.7828947368421053,148.06,92.53447898423818,7.14
ATTN_config_32_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_4_4,Overall,106832,1.068 ms,93,284,507618,408793,5.098684210526316,149.15,92.60398423817864,11.27
ATTN_config_32_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_4_8,Overall,104528,1.045 ms,133,412,509131,413696,7.291666666666667,150.94,92.87999854057209,16.35
ATTN_config_32_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_8_1,Overall,125225,1.252 ms,101,292,510723,409540,5.537280701754386,149.42,93.17042469352013,11.59
ATTN_config_32_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_8_4,Overall,106568,1.066 ms,137,444,511790,413803,7.510964912280701,150.98,93.36507589025102,17.62
ATTN_config_32_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_8_8,Overall,104264,1.043 ms,129,636,516387,421088,7.072368421052631,153.64,94.2036996497373,25.24
ATTN_config_32_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_1_1,Overall,114647,1.146 ms,54,132,505187,404666,2.9605263157894735,147.65,92.16050058377117,5.24
ATTN_config_32_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_1_4,Overall,96056,0.961 ms,98,308,505975,409638,5.37280701754386,149.46,92.30425423234092,12.22
ATTN_config_32_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_1_8,Overall,91706,0.917 ms,162,532,508149,417591,8.881578947368421,152.36,92.700853765324,21.11
ATTN_config_32_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_4_1,Overall,105007,1.050 ms,77,216,507551,406865,4.2214912280701755,148.45,92.59176152948044,8.57
ATTN_config_32_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_4_4,Overall,83280,0.833 ms,131,428,508838,413062,7.182017543859649,150.71,92.82654699357852,16.98
ATTN_config_32_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_4_8,Overall,80976,0.810 ms,207,700,511572,422178,11.348684210526317,154.03,93.32530647985989,27.78
ATTN_config_32_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_8_1,Overall,101673,1.017 ms,109,328,511037,410597,5.975877192982456,149.81,93.2277072387624,13.02
ATTN_config_32_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_8_4,Overall,83016,0.830 ms,175,588,513010,418072,9.594298245614036,152.54,93.58763864565091,23.33
ATTN_config_32_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__4_8_8,Overall,80712,0.807 ms,203,924,518828,429570,11.12938596491228,156.73,94.6490075890251,36.67
ATTN_config_32_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_1_1,Overall,110552,1.106 ms,70,180,505884,406316,3.8377192982456143,148.25,92.28765323992995,7.14
ATTN_config_32_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_1_4,Overall,92984,0.930 ms,150,500,508985,415766,8.223684210526317,151.7,92.85336398131932,19.84
ATTN_config_32_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_1_8,Overall,88634,0.886 ms,70,916,520283,431211,3.8377192982456143,157.33,94.91444103911266,36.35
ATTN_config_32_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_4_1,Overall,101935,1.019 ms,93,264,508296,408456,5.098684210526316,149.03,92.7276707530648,10.48
ATTN_config_32_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_4_4,Overall,80208,0.802 ms,183,620,511848,419190,10.032894736842106,152.94,93.37565674255693,24.6
ATTN_config_32_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_4_8,Overall,77904,0.779 ms,115,1084,523706,435798,6.3048245614035086,159.0,95.53889375364857,43.02
ATTN_config_32_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_8_1,Overall,98601,0.986 ms,125,376,511782,412188,6.853070175438597,150.39,93.36361646234676,14.92
ATTN_config_32_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_8_4,Overall,79944,0.799 ms,227,780,516020,424200,12.445175438596491,154.77,94.13674839462931,30.95
ATTN_config_32_32_2_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__8_8_8,Overall,77640,0.776 ms,111,1308,530962,443190,6.0855263157894735,161.7,96.86259486281378,51.9
ATTN_config_32_64_4_16_1_rms_norm_True_DROPTrue_0.1_ap_fixed_32_10__1_1_1,Overall,345868,3.459 ms,78,96,788932,619267,4.276315789473684,225.94,143.92367192060712,3.81
