design,domain,tool,flow,datatype,bram,dsp,ff,lut,bram_avail,dsp_avail,ff_avail,lut_avail,bram_util,dsp_util,ff_util,lut_util,cycles,latency_ns,ii,target_clock_ns,achieved_clock_ns,fmax_mhz,power_w,power_dyn_w,power_static_w,timing_met,throughput,notes
GEMM_config_M128_K128_N128_UM1_UK1_UN1_ikj_BIAS_True_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,csynth,,53,3,3311,4850,1824,2520,548160,274080,2.9057,0.119,0.604,1.7696,2162896,15789140.799999999,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN1_ikj_BIAS_True_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,csynth,,38,3,2849,4292,1824,2520,548160,274080,2.0833,0.119,0.5197,1.566,66004,481829.2,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN1_jik_BIAS_False_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,csynth,,52,3,2880,4476,1824,2520,548160,274080,2.8509,0.119,0.5254,1.6331,2162881,15789031.299999999,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN1_jik_BIAS_False_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,csynth,,53,3,2786,4492,1824,2520,548160,274080,2.9057,0.119,0.5082,1.6389,2162889,15789089.7,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN1_jik_BIAS_False_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,csynth,,38,3,3170,4541,1824,2520,548160,274080,2.0833,0.119,0.5783,1.6568,65999,481792.7,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN1_jik_BIAS_True_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,csynth,,52,3,2981,4532,1824,2520,548160,274080,2.8509,0.119,0.5438,1.6535,2162886,15789067.799999999,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN1_jik_BIAS_True_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,csynth,,53,3,2889,4550,1824,2520,548160,274080,2.9057,0.119,0.527,1.6601,2162896,15789140.799999999,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN1_jik_BIAS_True_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,csynth,,38,3,3271,4592,1824,2520,548160,274080,2.0833,0.119,0.5967,1.6754,66004,481829.2,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN1_jki_BIAS_False_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,csynth,,52,3,2880,4476,1824,2520,548160,274080,2.8509,0.119,0.5254,1.6331,2162881,15789031.299999999,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN1_jki_BIAS_False_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,csynth,,53,3,2786,4492,1824,2520,548160,274080,2.9057,0.119,0.5082,1.6389,2162889,15789089.7,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN1_jki_BIAS_False_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,csynth,,38,3,3170,4541,1824,2520,548160,274080,2.0833,0.119,0.5783,1.6568,65999,481792.7,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN1_jki_BIAS_True_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,csynth,,52,3,2981,4532,1824,2520,548160,274080,2.8509,0.119,0.5438,1.6535,2162886,15789067.799999999,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN1_jki_BIAS_True_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,csynth,,53,3,2889,4550,1824,2520,548160,274080,2.9057,0.119,0.527,1.6601,2162896,15789140.799999999,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN1_jki_BIAS_True_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,csynth,,38,3,3271,4592,1824,2520,548160,274080,2.0833,0.119,0.5967,1.6754,66004,481829.2,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN1_kij_BIAS_False_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,csynth,,52,3,2880,4476,1824,2520,548160,274080,2.8509,0.119,0.5254,1.6331,2162881,15789031.299999999,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN1_kij_BIAS_False_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,csynth,,53,3,3208,4792,1824,2520,548160,274080,2.9057,0.119,0.5852,1.7484,2162889,15789089.7,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN1_kij_BIAS_False_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,csynth,,38,3,2748,4241,1824,2520,548160,274080,2.0833,0.119,0.5013,1.5474,65999,481792.7,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN1_kij_BIAS_True_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,csynth,,52,3,2981,4532,1824,2520,548160,274080,2.8509,0.119,0.5438,1.6535,2162886,15789067.799999999,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN1_kij_BIAS_True_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,csynth,,53,3,3311,4850,1824,2520,548160,274080,2.9057,0.119,0.604,1.7696,2162896,15789140.799999999,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN1_kij_BIAS_True_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,csynth,,38,3,2849,4292,1824,2520,548160,274080,2.0833,0.119,0.5197,1.566,66004,481829.2,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN1_kji_BIAS_False_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,csynth,,52,3,2880,4476,1824,2520,548160,274080,2.8509,0.119,0.5254,1.6331,2162881,15789031.299999999,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN1_kji_BIAS_False_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,csynth,,53,3,2786,4492,1824,2520,548160,274080,2.9057,0.119,0.5082,1.6389,2162889,15789089.7,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN1_kji_BIAS_False_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,csynth,,38,3,3170,4541,1824,2520,548160,274080,2.0833,0.119,0.5783,1.6568,65999,481792.7,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN1_kji_BIAS_True_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,csynth,,52,3,2981,4532,1824,2520,548160,274080,2.8509,0.119,0.5438,1.6535,2162886,15789067.799999999,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN1_kji_BIAS_True_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,csynth,,53,3,2889,4550,1824,2520,548160,274080,2.9057,0.119,0.527,1.6601,2162896,15789140.799999999,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN1_kji_BIAS_True_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,csynth,,38,3,3271,4592,1824,2520,548160,274080,2.0833,0.119,0.5967,1.6754,66004,481829.2,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,csynth,,50,24,3347,5909,1824,2520,548160,274080,2.7412,0.9524,0.6106,2.1559,299201,2184167.3,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,csynth,,52,17,3247,5479,1824,2520,548160,274080,2.8509,0.6746,0.5923,1.9991,313545,2288878.5,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,csynth,,37,10,3005,5002,1824,2520,548160,274080,2.0285,0.3968,0.5482,1.825,51663,377139.89999999997,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN8_ijk_BIAS_True_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,csynth,,50,24,3448,5965,1824,2520,548160,274080,2.7412,0.9524,0.629,2.1764,299206,2184203.8,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN8_ijk_BIAS_True_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,csynth,,52,17,3350,5537,1824,2520,548160,274080,2.8509,0.6746,0.6111,2.0202,313552,2288929.6,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN8_ijk_BIAS_True_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,csynth,,37,10,3106,5053,1824,2520,548160,274080,2.0285,0.3968,0.5666,1.8436,51668,377176.39999999997,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN8_ikj_BIAS_False_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,csynth,,50,24,4361,6812,1824,2520,548160,274080,2.7412,0.9524,0.7956,2.4854,2253262,16448812.6,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN8_ikj_BIAS_False_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,csynth,,52,17,4263,6450,1824,2520,548160,274080,2.8509,0.6746,0.7777,2.3533,2267851,16555312.299999999,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN8_ikj_BIAS_False_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,csynth,,37,10,3005,5002,1824,2520,548160,274080,2.0285,0.3968,0.5482,1.825,51663,377139.89999999997,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN8_ikj_BIAS_True_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,csynth,,50,24,4466,6936,1824,2520,548160,274080,2.7412,0.9524,0.8147,2.5306,2253271,16448878.299999999,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN8_ikj_BIAS_True_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,csynth,,52,17,4368,6545,1824,2520,548160,274080,2.8509,0.6746,0.7968,2.388,2267860,16555378.0,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN8_ikj_BIAS_True_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,csynth,,37,10,3106,5053,1824,2520,548160,274080,2.0285,0.3968,0.5666,1.8436,51668,377176.39999999997,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN8_jik_BIAS_False_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,csynth,,50,24,4237,7543,1824,2520,548160,274080,2.7412,0.9524,0.7729,2.7521,314458,2295543.4,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN8_jik_BIAS_False_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,csynth,,52,17,4019,6278,1824,2520,548160,274080,2.8509,0.6746,0.7332,2.2906,314450,2295485.0,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN8_jik_BIAS_False_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,csynth,,37,10,4151,6000,1824,2520,548160,274080,2.0285,0.3968,0.7573,2.1891,67052,489479.6,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN8_jik_BIAS_True_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,csynth,,50,24,4340,7619,1824,2520,548160,274080,2.7412,0.9524,0.7917,2.7798,314465,2295594.5,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN8_jik_BIAS_True_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,csynth,,52,17,4124,6417,1824,2520,548160,274080,2.8509,0.6746,0.7523,2.3413,314459,2295550.6999999997,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN8_jik_BIAS_True_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,csynth,,37,10,4256,6103,1824,2520,548160,274080,2.0285,0.3968,0.7764,2.2267,67061,489545.3,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN8_jki_BIAS_False_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,csynth,,50,24,4890,8368,1824,2520,548160,274080,2.7412,0.9524,0.8921,3.0531,2266665,16546654.5,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN8_jki_BIAS_False_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,csynth,,52,17,4674,7101,1824,2520,548160,274080,2.8509,0.6746,0.8527,2.5908,2266902,16548384.6,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN8_jki_BIAS_False_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,csynth,,37,10,4151,6000,1824,2520,548160,274080,2.0285,0.3968,0.7573,2.1891,67052,489479.6,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN8_jki_BIAS_True_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,csynth,,50,24,4995,8444,1824,2520,548160,274080,2.7412,0.9524,0.9112,3.0809,2266674,16546720.2,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN8_jki_BIAS_True_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,csynth,,52,17,4779,7162,1824,2520,548160,274080,2.8509,0.6746,0.8718,2.6131,2266911,16548450.299999999,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN8_jki_BIAS_True_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,csynth,,37,10,4256,6103,1824,2520,548160,274080,2.0285,0.3968,0.7764,2.2267,67061,489545.3,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN8_kij_BIAS_False_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,csynth,,50,24,5548,8938,1824,2520,548160,274080,2.7412,0.9524,1.0121,3.2611,2135312,15587777.6,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN8_kij_BIAS_False_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,csynth,,52,17,5450,8568,1824,2520,548160,274080,2.8509,0.6746,0.9942,3.1261,2149901,15694277.299999999,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN8_kij_BIAS_False_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,csynth,,37,10,3005,5002,1824,2520,548160,274080,2.0285,0.3968,0.5482,1.825,51663,377139.89999999997,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN8_kij_BIAS_True_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,csynth,,50,24,5653,9054,1824,2520,548160,274080,2.7412,0.9524,1.0313,3.3034,2135321,15587843.299999999,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN8_kij_BIAS_True_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,csynth,,52,17,5555,8671,1824,2520,548160,274080,2.8509,0.6746,1.0134,3.1637,2149910,15694343.0,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN8_kij_BIAS_True_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,csynth,,37,10,3106,5053,1824,2520,548160,274080,2.0285,0.3968,0.5666,1.8436,51668,377176.39999999997,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN8_kji_BIAS_False_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,csynth,,50,24,4686,9463,1824,2520,548160,274080,2.7412,0.9524,0.8549,3.4526,2150569,15699153.7,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN8_kji_BIAS_False_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,csynth,,52,17,4470,8196,1824,2520,548160,274080,2.8509,0.6746,0.8155,2.9904,2150806,15700883.799999999,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN8_kji_BIAS_False_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,csynth,,37,10,4151,6000,1824,2520,548160,274080,2.0285,0.3968,0.7573,2.1891,67052,489479.6,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN8_kji_BIAS_True_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,csynth,,50,24,4791,9539,1824,2520,548160,274080,2.7412,0.9524,0.874,3.4804,2150578,15699219.4,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN8_kji_BIAS_True_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,csynth,,52,17,4575,8266,1824,2520,548160,274080,2.8509,0.6746,0.8346,3.0159,2150815,15700949.5,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK1_UN8_kji_BIAS_True_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,csynth,,37,10,4256,6103,1824,2520,548160,274080,2.0285,0.3968,0.7764,2.2267,67061,489545.3,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK8_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,csynth,,52,10,3526,5616,1824,2520,548160,274080,2.8509,0.3968,0.6432,2.049,2279998,16643985.4,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK8_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,csynth,,53,10,3856,5992,1824,2520,548160,274080,2.9057,0.3968,0.7034,2.1862,2280139,16645014.7,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK8_UN1_ijk_BIAS_False_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,csynth,,36,17,4175,6559,1824,2520,548160,274080,1.9737,0.6746,0.7616,2.3931,52588,383892.39999999997,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK8_UN1_ijk_BIAS_True_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,csynth,,52,10,3631,5732,1824,2520,548160,274080,2.8509,0.3968,0.6624,2.0914,2280007,16644051.1,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK8_UN1_ijk_BIAS_True_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,csynth,,53,10,3961,6095,1824,2520,548160,274080,2.9057,0.3968,0.7226,2.2238,2280148,16645080.4,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK8_UN1_ijk_BIAS_True_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,csynth,,36,17,4280,6669,1824,2520,548160,274080,1.9737,0.6746,0.7808,2.4332,52597,383958.1,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK8_UN1_ikj_BIAS_False_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,csynth,,52,10,2896,4866,1824,2520,548160,274080,2.8509,0.3968,0.5283,1.7754,2162881,15789031.299999999,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK8_UN1_ikj_BIAS_False_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,csynth,,53,10,3224,5182,1824,2520,548160,274080,2.9057,0.3968,0.5881,1.8907,2162889,15789089.7,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK8_UN1_ikj_BIAS_False_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,csynth,,36,17,4175,6559,1824,2520,548160,274080,1.9737,0.6746,0.7616,2.3931,52588,383892.39999999997,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK8_UN1_ikj_BIAS_True_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,csynth,,52,10,2997,4922,1824,2520,548160,274080,2.8509,0.3968,0.5467,1.7958,2162886,15789067.799999999,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK8_UN1_ikj_BIAS_True_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,csynth,,53,10,3327,5240,1824,2520,548160,274080,2.9057,0.3968,0.6069,1.9119,2162896,15789140.799999999,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK8_UN1_ikj_BIAS_True_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,csynth,,36,17,4280,6669,1824,2520,548160,274080,1.9737,0.6746,0.7808,2.4332,52597,383958.1,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK8_UN1_jik_BIAS_False_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,csynth,,52,10,3622,6696,1824,2520,548160,274080,2.8509,0.3968,0.6608,2.4431,2163902,15796484.6,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK8_UN1_jik_BIAS_False_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,csynth,,53,10,3530,6755,1824,2520,548160,274080,2.9057,0.3968,0.644,2.4646,2164043,15797513.9,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK8_UN1_jik_BIAS_False_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,csynth,,36,17,4202,6422,1824,2520,548160,274080,1.9737,0.6746,0.7666,2.3431,66920,488516.0,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK8_UN1_jik_BIAS_True_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,csynth,,52,10,3727,6795,1824,2520,548160,274080,2.8509,0.3968,0.6799,2.4792,2163911,15796550.299999999,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK8_UN1_jik_BIAS_True_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,csynth,,53,10,3635,6872,1824,2520,548160,274080,2.9057,0.3968,0.6631,2.5073,2164052,15797579.6,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK8_UN1_jik_BIAS_True_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,csynth,,36,17,4305,6530,1824,2520,548160,274080,1.9737,0.6746,0.7854,2.3825,66927,488567.1,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK8_UN1_jki_BIAS_False_INLINE_True_COMPORDER_option_2_ap_fixed_16_5_,gemm,vitis,csynth,,52,10,3622,6696,1824,2520,548160,274080,2.8509,0.3968,0.6608,2.4431,2163902,15796484.6,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK8_UN1_jki_BIAS_False_INLINE_True_COMPORDER_option_3_ap_fixed_16_5_,gemm,vitis,csynth,,53,10,3530,6755,1824,2520,548160,274080,2.9057,0.3968,0.644,2.4646,2164043,15797513.9,,7.3,,,,,,,,
GEMM_config_M128_K128_N128_UM1_UK8_UN1_jki_BIAS_False_INLINE_True_COMPORDER_option_4_ap_fixed_16_5_,gemm,vitis,csynth,,36,17,4202,6422,1824,2520,548160,274080,1.9737,0.6746,0.7666,2.3431,66920,488516.0,,7.3,,,,,,,,
