Project,Function,CYCLE,LATENCY,BRAM,DSP,FF,LUT,BRAM_Utilization,LUT_Utilization,FF_Utilization,DSP_Utilization
GEMM_config_M48_K48_N48_UM12_UK8_UN24_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,8357,83.570 us,4,840,50944,120900,0.21929824561403508,44.11,9.293636894337421,33.33
GEMM_config_M48_K48_N48_UM12_UK12_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,5680,56.800 us,4,992,16516,47324,0.21929824561403508,17.27,3.0129889083479275,39.37
GEMM_config_M48_K48_N48_UM12_UK12_UN12_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,5573,55.730 us,4,1176,18345,53318,0.21929824561403508,19.45,3.34665061295972,46.67
GEMM_config_M48_K48_N48_UM12_UK24_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,5572,55.720 us,4,1952,26548,83767,0.21929824561403508,30.56,4.843111500291886,77.46
GEMM_config_M48_K48_N48_UM12_UK24_UN12_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,5475,54.750 us,4,2332,30229,98794,0.21929824561403508,36.05,5.514630764740222,92.54
GEMM_config_M48_K48_N48_UM12_UK24_UN24_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,5377,53.770 us,4,3480,41170,143351,0.21929824561403508,52.3,7.510580852305897,138.1
GEMM_config_M48_K48_N48_UM24_UK8_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,5759,57.590 us,68,1056,15321,48138,3.7280701754385963,17.56,2.7949868651488616,41.9
GEMM_config_M48_K48_N48_UM24_UK8_UN12_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,6437,64.370 us,4,1176,37007,143548,0.21929824561403508,52.37,6.751131056625804,46.67
GEMM_config_M48_K48_N48_UM24_UK8_UN24_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,8355,83.550 us,4,888,86755,201812,0.21929824561403508,73.63,15.826583479276124,35.24
GEMM_config_M48_K48_N48_UM24_UK12_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,5678,56.780 us,4,1568,22952,70406,0.21929824561403508,25.69,4.187098657326328,62.22
GEMM_config_M48_K48_N48_UM24_UK12_UN12_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,5571,55.710 us,4,1752,24781,76280,0.21929824561403508,27.83,4.5207603619381205,69.52
GEMM_config_M48_K48_N48_UM24_UK24_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,5570,55.700 us,4,3104,37650,128759,0.21929824561403508,46.98,6.868432574430823,123.17
GEMM_config_M48_K48_N48_UM24_UK24_UN12_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,5473,54.730 us,4,3484,41331,143786,0.21929824561403508,52.46,7.539951838879159,138.25
GEMM_config_M48_K48_N48_UM24_UK24_UN24_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,5375,53.750 us,4,4632,52270,188343,0.21929824561403508,68.72,9.535537069468768,183.81
GEMM_config_M48_K48_N96_UM8_UK8_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,8408,84.080 us,132,544,6503,26286,7.236842105263158,9.59,1.1863324576765908,21.59
GEMM_config_M48_K48_N96_UM8_UK8_UN12_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,8991,89.910 us,164,664,15748,62375,8.991228070175438,22.76,2.8728838295388206,26.35
GEMM_config_M48_K48_N96_UM8_UK8_UN24_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,10811,0.108 ms,68,824,36844,95556,3.7280701754385963,34.86,6.721395213076474,32.7
GEMM_config_M48_K48_N96_UM8_UK12_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,8335,83.350 us,100,800,11383,39475,5.482456140350877,14.4,2.076583479276124,31.75
GEMM_config_M48_K48_N96_UM8_UK12_UN12_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,8132,81.320 us,148,984,11724,45260,8.114035087719298,16.51,2.1387915936952715,39.05
GEMM_config_M48_K48_N96_UM8_UK24_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,8235,82.350 us,4,1568,23467,72441,0.21929824561403508,26.43,4.281049328663164,62.22
GEMM_config_M48_K48_N96_UM8_UK24_UN12_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,8043,80.430 us,4,1944,27965,87858,0.21929824561403508,32.06,5.1016126678342095,77.14
GEMM_config_M48_K48_N96_UM8_UK24_UN24_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,7838,78.380 us,4,3096,37894,130226,0.21929824561403508,47.51,6.9129451255108,122.86
GEMM_config_M48_K48_N96_UM12_UK8_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,8413,84.130 us,68,672,10467,32440,3.7280701754385963,11.84,1.9094789842381787,26.67
GEMM_config_M48_K48_N96_UM12_UK8_UN12_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,8996,89.960 us,100,792,20468,82885,5.482456140350877,30.24,3.733946293053123,31.43
GEMM_config_M48_K48_N96_UM12_UK8_UN24_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,10816,0.108 ms,4,840,51124,121838,0.21929824561403508,44.45,9.326474022183303,33.33
GEMM_config_M48_K48_N96_UM12_UK12_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,8333,83.330 us,100,992,13597,46390,5.482456140350877,16.93,2.480480151780502,39.37
GEMM_config_M48_K48_N96_UM12_UK12_UN12_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,8130,81.300 us,148,1176,13938,52295,8.114035087719298,19.08,2.54268826619965,46.67
GEMM_config_M48_K48_N96_UM12_UK24_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,8233,82.330 us,4,1952,27238,86058,0.21929824561403508,31.4,4.968987157034443,77.46
GEMM_config_M48_K48_N96_UM12_UK24_UN12_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,8041,80.410 us,4,2328,31736,101475,0.21929824561403508,37.02,5.789550496205488,92.38
GEMM_config_M48_K48_N96_UM12_UK24_UN24_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,7836,78.360 us,4,3480,41665,143843,0.21929824561403508,52.48,7.600882953882078,138.1
GEMM_config_M48_K48_N96_UM24_UK8_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,8411,84.110 us,68,1056,15402,48240,3.7280701754385963,17.6,2.8097635726795094,41.9
GEMM_config_M48_K48_N96_UM24_UK8_UN12_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,8994,89.940 us,100,1176,34079,142521,5.482456140350877,52.0,6.216980443666083,46.67
GEMM_config_M48_K48_N96_UM24_UK8_UN24_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,10814,0.108 ms,4,888,86935,202750,0.21929824561403508,73.97,15.859420607122008,35.24
GEMM_config_M48_K48_N96_UM24_UK12_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,8331,83.310 us,100,1568,20033,69472,5.482456140350877,25.35,3.6545899007589027,62.22
GEMM_config_M48_K48_N96_UM24_UK12_UN12_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,8128,81.280 us,148,1752,20374,75257,8.114035087719298,27.46,3.71679801517805,69.52
GEMM_config_M48_K48_N96_UM24_UK24_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,8231,82.310 us,4,3104,38340,131050,0.21929824561403508,47.81,6.994308231173379,123.17
GEMM_config_M48_K48_N96_UM24_UK24_UN12_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,8039,80.390 us,4,3480,42838,146467,0.21929824561403508,53.44,7.814871570344425,138.1
GEMM_config_M48_K48_N96_UM24_UK24_UN24_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,7834,78.340 us,4,4632,52767,188835,0.21929824561403508,68.9,9.626204028021016,183.81
GEMM_config_M48_K48_N144_UM8_UK8_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,11060,0.111 ms,132,544,6582,26328,7.236842105263158,9.61,1.2007443082311733,21.59
GEMM_config_M48_K48_N144_UM8_UK8_UN12_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,11548,0.115 ms,164,664,15885,62499,8.991228070175438,22.8,2.8978765323992994,26.35
GEMM_config_M48_K48_N144_UM8_UK8_UN24_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,13270,0.133 ms,260,824,30933,93350,14.25438596491228,34.06,5.643060420315236,32.7
GEMM_config_M48_K48_N144_UM8_UK12_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,10988,0.110 ms,100,800,11536,39662,5.482456140350877,14.47,2.1044950379451253,31.75
GEMM_config_M48_K48_N144_UM8_UK12_UN12_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,10689,0.107 ms,148,984,11913,45387,8.114035087719298,16.56,2.17327057793345,39.05
GEMM_config_M48_K48_N144_UM8_UK24_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,10888,0.109 ms,196,1568,17582,70282,10.74561403508772,25.64,3.207457676590776,62.22
GEMM_config_M48_K48_N144_UM8_UK24_UN12_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,10601,0.106 ms,4,1948,27549,89088,0.21929824561403508,32.5,5.025722416812609,77.3
GEMM_config_M48_K48_N144_UM8_UK24_UN24_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,10297,0.103 ms,4,3096,38515,131476,0.21929824561403508,47.97,7.026233216579102,122.86
GEMM_config_M48_K48_N144_UM12_UK8_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,11065,0.111 ms,68,672,10546,32482,3.7280701754385963,11.85,1.9238908347927612,26.67
GEMM_config_M48_K48_N144_UM12_UK8_UN12_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,11553,0.116 ms,100,792,20605,83009,5.482456140350877,30.29,3.758938995913602,31.43
GEMM_config_M48_K48_N144_UM12_UK8_UN24_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,13275,0.133 ms,196,840,45208,119632,10.74561403508772,43.65,8.247227086981903,33.33
GEMM_config_M48_K48_N144_UM12_UK12_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,10986,0.110 ms,100,992,13750,46577,5.482456140350877,16.99,2.5083917104495037,39.37
GEMM_config_M48_K48_N144_UM12_UK12_UN12_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,10687,0.107 ms,148,1176,14127,52422,8.114035087719298,19.13,2.5771672504378285,46.67
GEMM_config_M48_K48_N144_UM12_UK24_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,10886,0.109 ms,196,1952,21353,83899,10.74561403508772,30.61,3.895395504962055,77.46
GEMM_config_M48_K48_N144_UM12_UK24_UN12_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,10599,0.106 ms,4,2332,31320,102705,0.21929824561403508,37.47,5.713660245183888,92.54
GEMM_config_M48_K48_N144_UM12_UK24_UN24_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,10295,0.103 ms,4,3480,42286,145093,0.21929824561403508,52.94,7.71417104495038,138.1
GEMM_config_M48_K48_N144_UM24_UK8_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,11063,0.111 ms,68,1056,15481,48282,3.7280701754385963,17.62,2.824175423234092,41.9
GEMM_config_M48_K48_N144_UM24_UK8_UN12_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,11551,0.116 ms,100,1176,34216,142645,5.482456140350877,52.05,6.241973146526561,46.67
GEMM_config_M48_K48_N144_UM24_UK8_UN24_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,13273,0.133 ms,196,888,81024,200544,10.74561403508772,73.17,14.78108581436077,35.24
GEMM_config_M48_K48_N144_UM24_UK12_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,10984,0.110 ms,100,1568,20186,69659,5.482456140350877,25.42,3.6825014594279044,62.22
GEMM_config_M48_K48_N144_UM24_UK12_UN12_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,10685,0.107 ms,148,1752,20563,75384,8.114035087719298,27.5,3.7512769994162287,69.52
GEMM_config_M48_K48_N144_UM24_UK24_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,10884,0.109 ms,196,3104,32455,128891,10.74561403508772,47.03,5.920716579100993,123.17
GEMM_config_M48_K48_N144_UM24_UK24_UN12_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,10597,0.106 ms,4,3484,42422,147697,0.21929824561403508,53.89,7.738981319322826,138.25
GEMM_config_M48_K48_N144_UM24_UK24_UN24_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,10293,0.103 ms,4,4632,53388,190085,0.21929824561403508,69.35,9.739492119089316,183.81
GEMM_config_M48_K96_N48_UM8_UK8_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,11138,0.111 ms,132,544,6504,26268,7.236842105263158,9.58,1.1865148861646235,21.59
GEMM_config_M48_K96_N48_UM8_UK8_UN12_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,12056,0.121 ms,164,664,18447,62530,8.991228070175438,22.81,3.365258318739054,26.35
GEMM_config_M48_K96_N48_UM8_UK8_UN24_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,16230,0.162 ms,68,824,26662,90932,3.7280701754385963,33.18,4.863908347927612,32.7
GEMM_config_M48_K96_N48_UM8_UK12_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,10968,0.110 ms,196,800,8337,38244,10.74561403508772,13.95,1.5209063047285465,31.75
GEMM_config_M48_K96_N48_UM8_UK12_UN12_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,10765,0.108 ms,244,984,8639,44099,13.37719298245614,16.09,1.575999708114419,39.05
GEMM_config_M48_K96_N48_UM8_UK24_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,10762,0.108 ms,4,1568,22993,72252,0.21929824561403508,26.36,4.194578225335668,62.22
GEMM_config_M48_K96_N48_UM8_UK24_UN12_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,10569,0.106 ms,4,1948,26681,87321,0.21929824561403508,31.86,4.867374489200234,77.3
GEMM_config_M48_K96_N48_UM8_UK24_UN24_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,10375,0.104 ms,4,3096,37622,131853,0.21929824561403508,48.11,6.863324576765908,122.86
GEMM_config_M48_K96_N48_UM12_UK8_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,11143,0.111 ms,164,672,7432,31282,8.991228070175438,11.41,1.355808523058961,26.67
GEMM_config_M48_K96_N48_UM12_UK8_UN12_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,12061,0.121 ms,196,792,24591,81952,10.74561403508772,29.9,4.486098949211909,31.43
GEMM_config_M48_K96_N48_UM12_UK8_UN24_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,16235,0.162 ms,100,840,32622,114106,5.482456140350877,41.63,5.951182136602451,33.33
GEMM_config_M48_K96_N48_UM12_UK12_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,10966,0.110 ms,244,992,9071,45158,13.37719298245614,16.48,1.6548088149445417,39.37
GEMM_config_M48_K96_N48_UM12_UK12_UN12_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,10763,0.108 ms,292,1176,9373,51133,16.00877192982456,18.66,1.7099022183304144,46.67
GEMM_config_M48_K96_N48_UM12_UK24_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,10760,0.108 ms,4,1952,26843,85771,0.21929824561403508,31.29,4.8969279042615295,77.46
GEMM_config_M48_K96_N48_UM12_UK24_UN12_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,10567,0.106 ms,4,2332,30531,100840,0.21929824561403508,36.79,5.569724168126094,92.54
GEMM_config_M48_K96_N48_UM12_UK24_UN24_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,10373,0.104 ms,4,3480,41472,145372,0.21929824561403508,53.04,7.5656742556917695,138.1
GEMM_config_M48_K96_N48_UM24_UK8_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,11141,0.111 ms,68,1056,15547,49399,3.7280701754385963,18.02,2.83621570344425,41.9
GEMM_config_M48_K96_N48_UM24_UK8_UN12_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,12059,0.121 ms,100,1176,48594,144061,5.482456140350877,52.56,8.864929947460595,46.67
GEMM_config_M48_K96_N48_UM24_UK12_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,10964,0.110 ms,100,1568,20272,70618,5.482456140350877,25.77,3.6981903093987154,62.22
GEMM_config_M48_K96_N48_UM24_UK12_UN12_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,10761,0.108 ms,148,1752,20574,76473,8.114035087719298,27.9,3.7532837127845884,69.52
GEMM_config_M48_K96_N48_UM24_UK24_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,10758,0.108 ms,4,3104,38176,130390,0.21929824561403508,47.57,6.964389959136019,123.17
GEMM_config_M48_K96_N48_UM24_UK24_UN12_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,10565,0.106 ms,4,3484,41864,145459,0.21929824561403508,53.07,7.637186223000583,138.25
GEMM_config_M48_K96_N48_UM24_UK24_UN24_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,10371,0.104 ms,4,4632,52802,189991,0.21929824561403508,69.32,9.63258902510216,183.81
GEMM_config_M48_K96_N144_UM8_UK8_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,21626,0.216 ms,132,544,6665,26443,7.236842105263158,9.65,1.2158858727378867,21.59
GEMM_config_M48_K96_N144_UM8_UK8_UN12_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,22162,0.222 ms,164,664,18727,62786,8.991228070175438,22.91,3.4163382953882078,26.35
GEMM_config_M48_K96_N144_UM8_UK8_UN24_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,25948,0.259 ms,260,824,20930,88528,14.25438596491228,32.3,3.8182282545242265,32.7
GEMM_config_M48_K96_N144_UM8_UK12_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,21458,0.215 ms,196,800,8643,38680,10.74561403508772,14.11,1.5767294220665498,31.75
GEMM_config_M48_K96_N144_UM8_UK12_UN12_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,20870,0.209 ms,244,984,9016,44365,13.37719298245614,16.19,1.6447752481027436,39.05
GEMM_config_M48_K96_N144_UM8_UK24_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,21260,0.213 ms,196,1568,17798,71249,10.74561403508772,26.0,3.2468622300058376,62.22
GEMM_config_M48_K96_N144_UM8_UK24_UN12_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,20684,0.207 ms,292,1948,18542,86605,16.00877192982456,31.6,3.3825890251021598,77.3
GEMM_config_M48_K96_N144_UM8_UK24_UN24_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,20092,0.201 ms,4,3096,38724,135882,0.21929824561403508,49.58,7.064360770577934,122.86
GEMM_config_M48_K96_N144_UM12_UK8_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,21631,0.216 ms,164,672,7593,31457,8.991228070175438,11.48,1.3851795096322241,26.67
GEMM_config_M48_K96_N144_UM12_UK8_UN12_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,22167,0.222 ms,196,792,24871,82208,10.74561403508772,29.99,4.537178925861062,31.43
GEMM_config_M48_K96_N144_UM12_UK8_UN24_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,25953,0.260 ms,292,840,26890,111702,16.00877192982456,40.76,4.905502043199066,33.33
GEMM_config_M48_K96_N144_UM12_UK12_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,21456,0.215 ms,244,992,9377,45594,13.37719298245614,16.64,1.7106319322825452,39.37
GEMM_config_M48_K96_N144_UM12_UK12_UN12_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,20868,0.209 ms,292,1176,9750,51399,16.00877192982456,18.75,1.778677758318739,46.67
GEMM_config_M48_K96_N144_UM12_UK24_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,21258,0.213 ms,196,1952,21648,84768,10.74561403508772,30.93,3.949211908931699,77.46
GEMM_config_M48_K96_N144_UM12_UK24_UN12_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,20682,0.207 ms,292,2332,22392,100124,16.00877192982456,36.53,4.084938704028021,92.54
GEMM_config_M48_K96_N144_UM12_UK24_UN24_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,20090,0.201 ms,4,3480,42574,149401,0.21929824561403508,54.51,7.766710449503794,138.1
GEMM_config_M48_K96_N144_UM24_UK8_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,21629,0.216 ms,68,1056,15708,49574,3.7280701754385963,18.09,2.865586690017513,41.9
GEMM_config_M48_K96_N144_UM24_UK8_UN12_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,22165,0.222 ms,100,1176,48874,144317,5.482456140350877,52.66,8.91600992410975,46.67
GEMM_config_M48_K96_N144_UM24_UK12_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,21454,0.215 ms,100,1568,20578,71054,5.482456140350877,25.92,3.7540134267367193,62.22
GEMM_config_M48_K96_N144_UM24_UK12_UN12_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,20866,0.209 ms,148,1752,20951,76739,8.114035087719298,28.0,3.8220592527729127,69.52
GEMM_config_M48_K96_N144_UM24_UK24_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,21256,0.213 ms,196,3104,32981,129387,10.74561403508772,47.21,6.016673963806188,123.17
GEMM_config_M48_K96_N144_UM24_UK24_UN12_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,20680,0.207 ms,292,3484,33725,144743,16.00877192982456,52.81,6.152400758902511,138.25
