Project,Function,CYCLE,LATENCY,BRAM,DSP,FF,LUT,BRAM_Utilization,LUT_Utilization,FF_Utilization,DSP_Utilization
GEMM_config_M256_K512_N256_UM8_UK16_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,290500,2.905 ms,572,1056,7197,46161,31.359649122807014,16.84,1.3129378283712785,41.9
GEMM_config_M256_K512_N256_UM8_UK16_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,282307,2.823 ms,556,1560,9232,66090,30.482456140350877,24.11,1.684179801517805,61.9
GEMM_config_M256_K512_N256_UM16_UK8_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,298708,2.987 ms,556,800,6975,35757,30.482456140350877,13.05,1.272438704028021,31.75
GEMM_config_M256_K512_N256_UM16_UK8_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,307155,3.072 ms,556,792,19160,73006,30.482456140350877,26.64,3.495329830706363,31.43
GEMM_config_M256_K512_N256_UM16_UK16_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,290484,2.905 ms,564,1568,9163,65506,30.92105263157895,23.9,1.6715922358435493,62.22
GEMM_config_M256_K512_N256_UM16_UK16_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,282291,2.823 ms,548,2072,11198,85435,30.043859649122805,31.17,2.042834208990076,82.22
GEMM_config_M256_K512_N768_UM8_UK8_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,594276,5.943 ms,1204,544,5422,26093,66.00877192982456,9.52,0.9891272621132516,21.59
GEMM_config_M256_K512_N768_UM8_UK8_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,586339,5.863 ms,1364,664,11557,50525,74.78070175438597,18.43,2.1083260361938123,26.35
GEMM_config_M256_K512_N768_UM8_UK16_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,586052,5.861 ms,1356,1056,6978,46730,74.3421052631579,17.05,1.2729859894921192,41.9
GEMM_config_M256_K512_N768_UM8_UK16_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,561475,5.615 ms,1372,1560,8242,66514,75.21929824561403,24.27,1.5035755983654409,61.9
GEMM_config_M256_K512_N768_UM16_UK8_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,594260,5.943 ms,1196,800,7132,36167,65.5701754385965,13.2,1.3010799766491534,31.75
GEMM_config_M256_K512_N768_UM16_UK8_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,586323,5.863 ms,1356,792,18419,73279,74.3421052631579,26.74,3.360150321074139,31.43
GEMM_config_M256_K512_N768_UM16_UK16_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,586036,5.860 ms,1348,1568,8944,66075,73.90350877192982,24.11,1.63164039696439,62.22
GEMM_config_M256_K512_N768_UM16_UK16_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,561459,5.615 ms,1364,2072,10208,85859,74.78070175438597,31.33,1.8622300058377117,82.22
GEMM_config_M256_K512_N1024_UM8_UK8_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,742052,7.421 ms,1332,544,5427,25728,73.02631578947368,9.39,0.9900394045534151,21.59
GEMM_config_M256_K512_N1024_UM8_UK8_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,725923,7.259 ms,1364,664,11562,50169,74.78070175438597,18.3,2.1092381786339756,26.35
GEMM_config_M256_K512_N1024_UM8_UK16_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,733828,7.338 ms,1356,1056,6992,46094,74.3421052631579,16.82,1.2755399883245766,41.9
GEMM_config_M256_K512_N1024_UM8_UK16_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,701059,7.011 ms,1372,1560,8256,65895,75.21929824561403,24.04,1.5061295971978983,61.9
GEMM_config_M256_K512_N1024_UM16_UK8_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,742036,7.420 ms,1324,800,7137,35802,72.58771929824562,13.06,1.301992119089317,31.75
GEMM_config_M256_K512_N1024_UM16_UK8_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,725907,7.259 ms,1356,792,18424,72923,74.3421052631579,26.61,3.361062463514303,31.43
GEMM_config_M256_K512_N1024_UM16_UK16_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,733812,7.338 ms,1348,1568,8958,65439,73.90350877192982,23.88,1.6341943957968477,62.22
GEMM_config_M256_K512_N1024_UM16_UK16_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,701043,7.010 ms,1364,2072,10222,85240,74.78070175438597,31.1,1.8647840046701694,82.22
GEMM_config_M256_K768_N256_UM8_UK8_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,447236,4.472 ms,1076,544,5404,26053,58.99122807017544,9.51,0.9858435493286632,21.59
GEMM_config_M256_K768_N256_UM8_UK8_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,459779,4.598 ms,1076,664,12629,50622,58.99122807017544,18.47,2.303889375364857,26.35
GEMM_config_M256_K768_N256_UM8_UK16_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,434900,4.349 ms,1084,1056,7400,46522,59.42982456140351,16.97,1.3499708114419147,41.9
GEMM_config_M256_K768_N256_UM8_UK16_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,422611,4.226 ms,1068,1560,9435,66451,58.55263157894737,24.25,1.7212127845884413,61.9
GEMM_config_M256_K768_N256_UM16_UK8_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,447220,4.472 ms,1068,800,7177,36398,58.55263157894737,13.28,1.3092892586106246,31.75
GEMM_config_M256_K768_N256_UM16_UK8_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,459763,4.598 ms,1068,792,19746,73647,58.55263157894737,26.87,3.60223292469352,31.43
GEMM_config_M256_K768_N256_UM16_UK16_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,434884,4.349 ms,1076,1568,9493,66132,58.99122807017544,24.13,1.7317936368943374,62.22
GEMM_config_M256_K768_N256_UM16_UK16_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,422595,4.226 ms,1060,2072,11528,86061,58.114035087719294,31.4,2.103035610040864,82.22
GEMM_config_M256_K768_N512_UM8_UK8_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,668740,6.687 ms,1460,544,5485,26082,80.04385964912281,9.52,1.0006202568593112,21.59
GEMM_config_M256_K768_N512_UM8_UK8_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,668995,6.690 ms,1620,664,11749,50523,88.81578947368422,18.43,2.1433523058960886,26.35
GEMM_config_M256_K768_N512_UM8_UK16_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,656404,6.564 ms,1612,1056,7042,46431,88.37719298245614,16.94,1.2846614127262113,41.9
GEMM_config_M256_K768_N512_UM8_UK16_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,631827,6.318 ms,1628,1560,8179,66232,89.25438596491229,24.17,1.4920826036193813,61.9
GEMM_config_M256_K768_N512_UM16_UK8_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,668724,6.687 ms,1452,800,7258,36427,79.60526315789474,13.29,1.3240659661412726,31.75
GEMM_config_M256_K768_N512_UM16_UK8_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,668979,6.690 ms,1612,792,18866,73548,88.37719298245614,26.83,3.4416958552247516,31.43
GEMM_config_M256_K768_N512_UM16_UK16_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,656388,6.564 ms,1604,1568,9135,66041,87.93859649122807,24.1,1.6664842381786342,62.22
GEMM_config_M256_K768_N512_UM16_UK16_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,631811,6.318 ms,1620,2072,10272,85842,88.81578947368422,31.32,1.8739054290718038,82.22
GEMM_config_M256_K768_N1024_UM8_UK8_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,1111748,11.117 ms,2100,544,5566,26098,115.13157894736842,9.52,1.0153969643899592,21.59
GEMM_config_M256_K768_N1024_UM8_UK8_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,1087427,10.874 ms,2388,664,11893,50539,130.92105263157893,18.44,2.169622008172796,26.35
GEMM_config_M256_K768_N1024_UM8_UK16_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,1099412,10.994 ms,2380,1056,7196,46455,130.48245614035088,16.95,1.3127553998832457,41.9
GEMM_config_M256_K768_N1024_UM8_UK16_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,1050259,10.503 ms,2652,1560,8459,66256,145.39473684210526,24.17,1.5431625802685347,61.9
GEMM_config_M256_K768_N1024_UM16_UK8_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,1111732,11.117 ms,2092,800,7339,36443,114.69298245614034,13.3,1.3388426736719206,31.75
GEMM_config_M256_K768_N1024_UM16_UK8_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,1087411,10.874 ms,2380,792,19010,73564,130.48245614035088,26.84,3.4679655575014596,31.43
GEMM_config_M256_K768_N1024_UM16_UK16_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,1099396,10.994 ms,2372,1568,9289,66065,130.04385964912282,24.1,1.6945782253356685,62.22
GEMM_config_M256_K768_N1024_UM16_UK16_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,1050243,10.502 ms,2644,2072,10552,85866,144.95614035087718,31.33,1.9249854057209574,82.22
GEMM_config_M256_K1024_N256_UM8_UK8_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,595748,5.957 ms,1076,544,5347,25700,58.99122807017544,9.38,0.9754451255107998,21.59
GEMM_config_M256_K1024_N256_UM8_UK8_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,612387,6.124 ms,1076,664,12572,50269,58.99122807017544,18.34,2.293490951546994,26.35
GEMM_config_M256_K1024_N256_UM8_UK16_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,579300,5.793 ms,1084,1056,7343,46178,59.42982456140351,16.85,1.3395723876240515,41.9
GEMM_config_M256_K1024_N256_UM8_UK16_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,562915,5.629 ms,1068,1560,9378,66107,58.55263157894737,24.12,1.7108143607705781,61.9
GEMM_config_M256_K1024_N256_UM16_UK8_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,595732,5.957 ms,1068,800,7129,35782,58.55263157894737,13.06,1.3005326911850554,31.75
GEMM_config_M256_K1024_N256_UM16_UK8_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,612371,6.124 ms,1068,792,19698,73031,58.55263157894737,26.65,3.593476357267951,31.43
GEMM_config_M256_K1024_N256_UM16_UK16_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,579284,5.793 ms,1076,1568,9445,65531,58.99122807017544,23.91,1.723037069468768,62.22
GEMM_config_M256_K1024_N256_UM16_UK16_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,562899,5.629 ms,1060,2072,11480,85460,58.114035087719294,31.18,2.094279042615295,82.22
GEMM_config_M256_K1024_N512_UM8_UK8_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,890980,8.910 ms,1588,544,5428,25729,87.06140350877193,9.39,0.9902218330414478,21.59
GEMM_config_M256_K1024_N512_UM8_UK8_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,891235,8.912 ms,1620,664,11692,50170,88.81578947368422,18.3,2.1329538820782252,26.35
GEMM_config_M256_K1024_N512_UM8_UK16_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,874532,8.745 ms,1612,1056,6985,46087,88.37719298245614,16.82,1.2742629889083479,41.9
GEMM_config_M256_K1024_N512_UM8_UK16_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,841763,8.418 ms,1628,1560,8122,65888,89.25438596491229,24.04,1.4816841798015177,61.9
GEMM_config_M256_K1024_N512_UM16_UK8_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,890964,8.910 ms,1580,800,7210,35811,86.62280701754386,13.07,1.3153093987157034,31.75
GEMM_config_M256_K1024_N512_UM16_UK8_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,891219,8.912 ms,1612,792,18818,72932,88.37719298245614,26.61,3.4329392877991824,31.43
GEMM_config_M256_K1024_N512_UM16_UK16_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,874516,8.745 ms,1604,1568,9087,65440,87.93859649122807,23.88,1.6577276707530646,62.22
GEMM_config_M256_K1024_N512_UM16_UK16_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,841747,8.417 ms,1620,2072,10224,85241,88.81578947368422,31.1,1.8651488616462348,82.22
GEMM_config_M256_K1024_N768_UM8_UK8_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,1186212,11.862 ms,2100,544,5505,26117,115.13157894736842,9.53,1.004268826619965,21.59
GEMM_config_M256_K1024_N768_UM8_UK8_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,1170083,11.701 ms,2388,664,11832,50551,130.92105263157893,18.44,2.1584938704028023,26.35
GEMM_config_M256_K1024_N768_UM8_UK16_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,1169764,11.698 ms,2380,1056,7126,46764,130.48245614035088,17.06,1.2999854057209574,41.9
GEMM_config_M256_K1024_N768_UM8_UK16_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,1120611,11.206 ms,2652,1560,8389,66548,145.39473684210526,24.28,1.5303925861062464,61.9
GEMM_config_M256_K1024_N768_UM16_UK8_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,1186196,11.862 ms,2092,800,7287,36199,114.69298245614034,13.21,1.3293563922942206,31.75
GEMM_config_M256_K1024_N768_UM16_UK8_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,1170067,11.701 ms,2380,792,18958,73313,130.48245614035088,26.75,3.4584792761237595,31.43
GEMM_config_M256_K1024_N768_UM16_UK16_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,1169748,11.697 ms,2372,1568,9228,66117,130.04385964912282,24.12,1.6834500875656744,62.22
GEMM_config_M256_K1024_N768_UM16_UK16_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,1120595,11.206 ms,2644,2072,10491,85901,144.95614035087718,31.34,1.9138572679509631,82.22
GEMM_config_M512_K256_N512_UM8_UK8_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,299300,2.993 ms,564,544,5273,25688,30.92105263157895,9.37,0.9619454173963806,21.59
GEMM_config_M512_K256_N512_UM8_UK8_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,308003,3.080 ms,564,664,12177,50257,30.92105263157895,18.34,2.2214316987740808,26.35
GEMM_config_M512_K256_N512_UM8_UK16_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,291092,2.911 ms,556,1056,7693,46174,30.482456140350877,16.85,1.4034223584354932,41.9
GEMM_config_M512_K256_N512_UM8_UK16_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,282899,2.829 ms,572,1560,8863,65975,31.359649122807014,24.07,1.616863689433742,61.9
GEMM_config_M512_K256_N512_UM16_UK8_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,299268,2.993 ms,572,800,6399,35626,31.359649122807014,13.0,1.167359894921191,31.75
GEMM_config_M512_K256_N512_UM16_UK8_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,307971,3.080 ms,572,792,18263,72875,31.359649122807014,26.59,3.3316914769410393,31.43
GEMM_config_M512_K256_N512_UM16_UK16_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,291060,2.911 ms,564,1568,9011,65383,30.92105263157895,23.86,1.6438631056625803,62.22
GEMM_config_M512_K256_N512_UM16_UK16_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,282867,2.829 ms,580,2072,10181,85184,31.798245614035086,31.08,1.857304436660829,82.22
GEMM_config_M512_K256_N768_UM8_UK8_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,373348,3.733 ms,820,544,5348,26072,44.95614035087719,9.51,0.9756275539988325,21.59
GEMM_config_M512_K256_N768_UM8_UK8_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,377955,3.780 ms,820,664,12315,50632,44.95614035087719,18.47,2.246606830122592,26.35
GEMM_config_M512_K256_N768_UM8_UK16_UN8_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,365140,3.651 ms,812,1056,7831,46829,44.51754385964912,17.09,1.4285974897840048,41.9
GEMM_config_M512_K256_N768_UM8_UK16_UN16_ijk_BIAS_False_INLINE_True_COMPORDER_option_1_ap_fixed_32_10_,Overall,352851,3.529 ms,828,1560,9128,66615,45.39473684210527,24.3,1.665207238762405,61.9
